YEAR,MO,DY,ALLSKY_SFC_SW_DWN,T2M,RH2M,CLOUD_AMT,PRECTOTCORR,WS2M
2008,4,24,5.61,27.45,75.83,86.26,4.63,1.99
2008,4,25,4.9442,26.15,81.07,93.68,6.96,1.03
2008,4,26,6.2465,26.72,77.77,59.12,8.02,1.63
2008,4,27,4.1909,26.2,78.69,68.35,6.52,1.99
2008,4,28,5.7406,25.28,83.24,86.34,5.24,1.51
2008,4,29,5.3724,26.01,80.5,78.66,7.18,1.1
2008,4,30,6.0305,26.47,78.64,61.22,2.91,1.29
2008,5,1,6.2678,27.49,74.91,68.81,6.08,1.45
2008,5,2,4.8384,27.58,77.19,87.53,6.81,1.42
2008,5,3,3.7392,27.34,78.99,92.66,2.27,1.66
2008,5,4,6.1759,27.21,75.43,49.43,1.72,1.89
2008,5,5,6.0108,26.11,82.79,57.41,4.04,1.94
2008,5,6,4.8958,25.6,82.47,74.79,1.92,1.95
2008,5,7,5.8558,27.02,72.25,57.73,1.39,1.72
2008,5,8,6.4483,26.51,80.39,39.47,2.38,1.58
2008,5,9,4.6927,25.61,86.95,98.84,7.77,1.6
2008,5,10,6.2654,26.48,79.9,63.28,2.62,1.54
2008,5,11,5.4538,27.66,76.21,83.91,5.57,1.22
2008,5,12,5.8963,26.82,82.38,95.25,9.1,1.22
2008,5,13,4.4083,25.73,86.92,99.44,4.08,1.79
2008,5,14,4.5518,26.32,80.26,94.65,5.97,1.71
2008,5,15,5.5145,27.73,76.45,96.39,6.81,1.35
2008,5,16,4.0558,25.79,86.23,93.33,4.28,1.65
2008,5,17,6.1762,26.61,79.96,74.66,3.07,1.8
2008,5,18,5.13,25.87,85.32,79.87,3.28,1.7
2008,5,19,5.8843,25.47,85.58,90.74,2.33,1.99
2008,5,20,5.4118,26.36,78.86,76.95,4.0,1.84
2008,5,21,5.7672,26.71,80.49,81.76,11.69,2.01
2008,5,22,4.9783,25.95,83.62,95.86,1.74,2.15
2008,5,23,5.3477,26.55,81.11,74.89,6.44,1.95
2008,5,24,4.5689,25.74,85.1,99.21,4.08,2.38
2008,5,25,3.305,25.01,86.8,99.66,3.45,1.75
2008,5,26,4.9226,25.49,82.42,97.11,0.04,1.52
2008,5,27,5.9371,25.74,81.58,49.91,0.06,1.27
2008,5,28,4.3942,25.73,84.35,97.87,0.17,1.92
2008,5,29,4.5677,25.27,82.33,95.9,0.18,2.62
2008,5,30,4.3238,25.78,76.79,90.42,0.11,1.88
2008,5,31,5.2944,27.16,72.47,90.12,3.62,0.92
2008,6,1,5.3201,26.84,79.16,65.41,4.88,1.44
2008,6,2,5.6813,26.6,81.55,38.29,6.88,1.85
2008,6,3,3.774,25.11,89.69,99.32,22.51,1.61
2008,6,4,4.806,25.44,84.09,80.71,5.77,1.57
2008,6,5,5.8265,25.97,83.83,55.42,5.57,0.87
2008,6,6,4.0219,25.36,89.21,66.07,9.42,1.79
2008,6,7,4.6505,24.75,87.92,88.45,9.06,2.45
2008,6,8,6.1037,24.61,87.02,58.82,4.18,1.69
2008,6,9,4.0586,25.56,85.11,83.34,4.91,1.55
2008,6,10,4.8523,25.4,87.08,71.52,10.76,1.87
2008,6,11,5.2771,25.61,86.27,72.17,5.17,1.72
2008,6,12,5.6434,25.79,85.6,42.52,7.51,1.61
2008,6,13,3.4409,25.1,84.92,98.46,11.22,0.93
2008,6,14,4.3097,24.37,88.66,96.08,6.61,1.46
2008,6,15,5.8003,25.25,86.55,51.82,12.25,1.85
2008,6,16,3.9802,24.81,90.1,70.49,10.81,2.73
2008,6,17,3.8556,24.94,88.36,86.18,16.82,2.22
2008,6,18,3.617,24.6,88.39,92.58,6.05,2.1
2008,6,19,4.8802,23.97,86.88,80.61,0.54,1.85
2008,6,20,6.636,24.81,84.63,29.28,0.19,1.65
2008,6,21,5.6201,25.06,85.21,47.8,1.58,2.38
2008,6,22,5.0129,25.47,85.3,89.72,1.92,1.83
2008,6,23,4.4971,25.35,86.71,86.62,4.45,2.09
2008,6,24,3.4894,24.68,89.85,99.52,4.99,2.22
2008,6,25,3.8794,24.19,90.52,96.39,5.76,1.97
2008,6,26,4.547,24.87,87.57,75.4,4.68,1.61
2008,6,27,4.6666,25.53,85.87,91.68,6.91,0.82
2008,6,28,4.0385,25.0,89.43,95.92,10.32,0.95
2008,6,29,4.314,23.9,93.8,95.11,11.22,1.84
2008,6,30,3.3586,24.35,87.7,99.7,2.58,1.95
2008,7,1,3.0425,24.86,86.17,89.67,2.82,1.08
2008,7,2,4.0447,24.22,89.39,88.58,1.56,1.42
2008,7,3,4.1441,24.19,88.53,84.06,0.89,1.81
2008,7,4,4.9099,24.68,86.83,73.92,2.48,1.62
2008,7,5,4.325,24.42,87.67,84.51,3.67,2.09
2008,7,6,4.1501,24.4,85.88,78.59,1.67,1.83
2008,7,7,3.4788,24.2,86.54,91.51,2.31,2.67
2008,7,8,3.3612,24.24,85.62,95.88,2.84,2.21
2008,7,9,4.7208,24.21,85.13,85.09,2.93,2.1
2008,7,10,3.5453,24.36,85.58,84.64,1.66,1.68
2008,7,11,4.1851,25.48,82.5,76.35,2.2,1.34
2008,7,12,4.1688,24.94,86.56,87.23,3.1,2.1
2008,7,13,4.5413,24.5,87.34,73.81,2.09,1.85
2008,7,14,4.3471,24.83,86.47,91.49,3.22,1.83
2008,7,15,4.0531,24.83,87.03,92.63,6.64,2.16
2008,7,16,4.5077,23.73,88.72,83.67,4.53,2.17
2008,7,17,5.2954,24.38,85.07,73.84,4.15,1.86
2008,7,18,4.308,24.31,85.49,96.79,4.92,1.59
2008,7,19,3.5904,24.0,89.39,98.71,6.32,1.86
2008,7,20,4.2422,24.2,88.95,78.55,3.66,2.58
2008,7,21,4.5787,24.9,85.29,60.6,3.27,1.59
2008,7,22,2.4511,23.95,90.94,99.69,11.12,2.29
2008,7,23,4.2562,23.36,91.77,94.67,13.74,2.16
2008,7,24,5.465,24.19,87.16,64.17,1.15,1.8
2008,7,25,3.5434,24.88,85.48,93.25,1.31,1.36
2008,7,26,4.0903,24.34,90.9,98.62,5.88,2.54
2008,7,27,2.8219,23.26,94.35,96.75,11.11,2.34
2008,7,28,4.8852,24.29,86.5,64.45,1.61,2.01
2008,7,29,3.9643,24.18,86.58,81.24,3.74,1.76
2008,7,30,4.494,23.62,90.53,88.97,6.1,2.18
2008,7,31,3.0754,24.14,89.22,98.0,4.92,2.28
2008,8,1,3.8674,24.12,88.7,81.35,3.78,2.17
2008,8,2,4.3342,24.01,88.51,74.82,3.64,2.34
2008,8,3,3.4709,23.86,86.34,93.85,1.45,2.1
2008,8,4,5.0988,23.88,86.17,72.16,6.62,2.23
2008,8,5,4.8406,24.45,84.03,78.35,6.37,1.25
2008,8,6,4.0337,24.17,87.02,76.99,8.13,1.6
2008,8,7,3.7186,23.89,91.33,96.0,19.49,1.98
2008,8,8,3.5294,23.42,92.67,99.02,28.0,2.33
2008,8,9,4.8432,23.91,86.53,61.68,0.12,2.02
2008,8,10,4.9982,23.7,84.7,43.79,0.01,1.46
2008,8,11,5.1286,24.18,85.28,41.19,0.11,2.03
2008,8,12,3.8268,23.8,90.52,93.11,0.64,2.27
2008,8,13,4.6118,23.9,89.02,87.0,0.57,2.53
2008,8,14,4.0152,24.06,88.11,98.51,5.01,2.24
2008,8,15,4.2674,24.1,86.88,93.28,1.38,2.8
2008,8,16,3.1363,23.5,88.39,92.77,3.37,3.44
2008,8,17,3.4411,23.63,86.92,80.84,1.77,3.33
2008,8,18,4.3872,23.99,86.2,66.2,1.0,2.6
2008,8,19,4.2175,24.1,85.84,68.14,1.85,1.97
2008,8,20,4.8101,24.12,85.6,47.37,2.52,1.97
2008,8,21,3.7423,24.71,83.91,75.25,1.22,1.45
2008,8,22,2.9071,24.28,86.78,91.51,3.58,2.51
2008,8,23,4.4839,24.53,83.81,62.95,1.11,2.6
2008,8,24,5.3549,25.19,78.34,52.79,0.76,0.81
2008,8,25,4.0231,25.29,81.34,89.71,6.44,0.98
2008,8,26,4.5869,24.54,87.69,66.79,5.98,1.75
2008,8,27,5.2553,24.89,85.12,76.51,3.0,1.82
2008,8,28,3.3526,24.03,90.37,96.11,9.82,2.15
2008,8,29,2.8334,23.11,91.83,98.63,6.22,3.28
2008,8,30,4.5574,24.28,87.01,79.23,1.8,2.33
2008,8,31,4.007,24.75,84.7,90.77,0.91,1.65
2008,9,1,3.5479,23.82,90.37,91.64,3.41,2.02
2008,9,2,3.8918,24.12,89.22,93.82,4.07,2.27
2008,9,3,3.6691,23.49,89.62,87.7,7.32,1.58
2008,9,4,3.547,24.03,90.52,80.28,9.87,1.48
2008,9,5,4.007,23.81,92.05,91.19,8.71,1.77
2008,9,6,4.4743,25.37,82.42,72.86,2.88,0.93
2008,9,7,4.9411,25.23,85.09,55.01,5.83,1.11
2008,9,8,4.4971,24.95,87.48,73.51,0.09,2.01
2008,9,9,4.0147,24.91,84.68,91.04,0.12,1.25
2008,9,10,4.0289,24.95,85.47,90.34,0.08,1.62
2008,9,11,4.1513,25.09,84.07,84.71,0.07,2.61
2008,9,12,4.3543,25.04,82.74,53.5,0.1,2.59
2008,9,13,3.607,24.99,84.09,63.03,6.91,2.32
2008,9,14,3.9298,24.31,87.55,78.08,14.13,2.3
2008,9,15,3.8494,24.38,86.99,80.43,4.36,2.31
2008,9,16,4.9397,25.19,83.17,47.79,4.35,1.35
2008,9,17,4.4712,25.56,85.21,50.56,9.29,1.19
2008,9,18,5.01,24.73,86.57,90.68,6.91,1.7
2008,9,19,4.3164,23.93,89.9,83.05,5.13,1.47
2008,9,20,4.0553,25.2,85.81,91.62,4.73,1.04
2008,9,21,4.1494,25.43,84.33,74.18,2.67,1.46
2008,9,22,4.415,24.51,87.48,95.3,5.2,0.94
2008,9,23,3.8554,24.87,85.81,99.58,9.59,1.22
2008,9,24,4.7114,24.73,88.51,83.44,6.98,1.41
2008,9,25,3.876,25.45,86.91,82.55,9.44,0.98
2008,9,26,4.5766,25.36,88.18,98.72,8.88,1.23
2008,9,27,4.2636,23.97,93.12,81.16,7.41,1.51
2008,9,28,3.6706,24.94,84.29,69.15,4.36,0.94
2008,9,29,5.1502,25.15,85.28,32.1,8.04,1.09
2008,9,30,4.7714,24.8,88.45,66.87,7.32,1.4
2008,10,1,4.1383,24.68,88.5,90.38,8.41,1.33
2008,10,2,5.0525,25.11,86.41,61.49,3.66,1.18
2008,10,3,4.8617,25.28,87.22,71.33,8.18,1.09
2008,10,4,3.7656,24.34,90.99,84.32,10.03,1.64
2008,10,5,4.4693,25.15,86.74,72.91,6.99,1.06
2008,10,6,4.212,25.84,86.65,93.84,7.64,1.12
2008,10,7,4.2965,24.6,91.63,87.66,15.21,1.9
2008,10,8,3.9122,24.84,86.21,68.56,2.58,1.24
2008,10,9,4.9949,25.62,84.77,45.16,2.39,1.05
2008,10,10,4.6322,25.39,87.02,57.94,3.62,1.62
2008,10,11,4.3517,24.32,90.28,92.82,4.74,1.78
2008,10,12,4.6651,24.62,87.31,69.51,2.51,1.02
2008,10,13,4.7798,25.48,83.57,57.49,4.47,0.69
2008,10,14,4.3476,25.56,85.36,84.13,3.74,0.99
2008,10,15,4.7112,25.4,87.52,62.0,2.12,1.22
2008,10,16,4.9219,25.84,85.28,72.76,2.82,1.1
2008,10,17,5.9616,25.1,89.03,78.38,2.36,0.92
2008,10,18,5.6242,25.54,86.56,65.91,0.33,1.24
2008,10,19,4.7302,24.5,90.16,60.34,0.45,1.18
2008,10,20,5.4223,25.01,86.06,66.41,0.55,1.28
2008,10,21,5.5044,25.08,85.42,68.78,0.44,1.47
2008,10,22,5.2896,25.07,84.93,51.24,0.43,1.26
2008,10,23,5.2963,24.89,85.73,49.62,1.22,1.37
2008,10,24,5.6592,25.76,83.59,31.77,2.15,1.06
2008,10,25,4.9594,26.35,79.73,18.44,3.26,0.94
2008,10,26,5.101,25.82,83.33,44.79,4.97,1.13
2008,10,27,4.6754,25.19,84.93,66.47,1.89,1.25
2008,10,28,5.4456,25.27,84.49,71.5,1.72,1.12
2008,10,29,4.187,25.77,86.1,79.28,4.89,1.31
2008,10,30,5.1545,25.55,87.69,76.46,5.48,1.2
2008,10,31,4.5542,24.78,90.2,72.93,5.45,1.24
2008,11,1,4.0843,25.27,88.89,91.88,4.93,1.09
2008,11,2,4.975,26.05,85.18,71.52,8.68,1.01
2008,11,3,5.1422,25.4,87.27,63.78,8.16,1.33
2008,11,4,4.9162,25.19,87.88,81.67,2.69,1.2
2008,11,5,5.268,25.6,85.8,51.99,5.0,0.8
2008,11,6,5.4348,25.71,82.25,33.75,5.8,1.03
2008,11,7,5.4629,25.59,77.09,37.59,1.69,0.95
2008,11,8,5.4154,25.95,67.48,40.4,1.25,0.85
2008,11,9,5.5574,25.31,73.13,40.5,1.58,0.89
2008,11,10,5.0146,24.56,84.3,60.48,1.63,1.14
2008,11,11,5.6158,24.79,83.32,63.25,0.73,1.32
2008,11,12,5.5639,25.02,81.31,52.91,1.1,1.36
2008,11,13,5.5394,25.3,83.29,33.58,1.08,1.29
2008,11,14,5.629,25.86,79.88,28.5,1.03,1.33
2008,11,15,5.2853,25.84,79.19,31.33,1.1,1.46
2008,11,16,4.9037,25.74,74.92,79.27,1.73,1.32
2008,11,17,5.1994,26.16,68.63,18.59,6.83,0.91
2008,11,18,5.0825,25.52,82.44,49.01,9.32,1.4
2008,11,19,4.1633,25.0,87.12,85.37,5.83,1.37
2008,11,20,3.8609,25.4,85.25,73.51,4.02,1.19
2008,11,21,4.446,25.61,84.27,60.1,2.69,1.16
2008,11,22,4.9517,26.2,81.54,38.46,0.46,1.36
2008,11,23,5.2082,26.55,76.74,28.96,0.54,1.12
2008,11,24,5.0654,26.65,75.66,36.46,0.47,0.98
2008,11,25,4.548,26.71,77.21,45.48,0.55,1.12
2008,11,26,4.5972,26.49,78.55,61.92,0.47,0.98
2008,11,27,4.1486,26.77,77.25,56.35,0.83,1.14
2008,11,28,4.9056,26.74,78.03,50.62,0.82,1.18
2008,11,29,4.549,27.24,75.05,40.52,0.52,0.87
2008,11,30,4.0006,26.84,78.69,70.21,0.84,1.22
2008,12,1,4.7021,27.12,76.29,63.45,0.88,1.35
2008,12,2,4.3387,27.21,77.35,68.16,2.72,1.2
2008,12,3,5.3338,26.66,79.2,57.48,3.3,1.22
2008,12,4,4.357,25.91,84.93,88.49,3.68,1.58
2008,12,5,3.942,24.43,82.43,82.09,8.81,1.27
2008,12,6,4.9152,25.09,72.25,76.42,2.61,1.49
2008,12,7,5.6326,25.61,61.31,32.87,0.24,1.13
2008,12,8,4.7484,25.85,74.06,48.82,0.36,1.19
2008,12,9,5.2003,26.26,70.98,25.03,0.09,1.1
2008,12,10,5.0501,25.31,79.42,34.2,0.29,1.18
2008,12,11,4.8067,25.2,82.92,51.14,0.23,1.09
2008,12,12,4.5312,25.77,80.1,64.14,2.21,0.93
2008,12,13,4.9082,25.94,78.28,69.82,1.09,1.06
2008,12,14,4.3476,26.04,77.25,67.46,1.12,0.97
2008,12,15,4.6814,26.19,77.74,38.68,1.61,1.2
2008,12,16,4.5739,25.67,82.92,66.56,3.42,1.38
2008,12,17,4.6783,26.46,77.43,68.53,0.11,1.27
2008,12,18,4.5802,27.59,68.56,35.34,0.27,1.16
2008,12,19,4.5566,27.27,62.84,47.11,0.2,0.75
2008,12,20,4.3325,27.53,68.47,51.56,0.2,1.13
2008,12,21,5.0863,27.56,71.15,31.36,0.26,1.02
2008,12,22,5.1482,27.27,70.69,50.31,0.0,1.13
2008,12,23,4.9034,26.08,61.66,33.82,0.0,1.09
2008,12,24,5.0006,25.21,60.83,28.99,0.0,1.94
2008,12,25,4.4678,26.34,65.59,36.04,0.0,1.51
2008,12,26,4.5696,27.02,66.12,19.45,0.0,1.88
2008,12,27,4.787,25.94,62.62,8.31,0.03,1.7
2008,12,28,4.6802,26.8,61.41,27.84,0.03,1.16
2008,12,29,4.9606,27.08,60.21,23.15,0.03,1.29
2008,12,30,5.1173,27.34,65.5,25.78,0.09,1.18
2008,12,31,4.7328,27.54,58.98,30.96,0.03,1.24
2009,1,1,4.8922,26.99,62.68,65.18,0.09,1.44
2009,1,2,3.7493,26.29,77.0,83.03,0.15,1.24
2009,1,3,4.2835,26.16,74.04,73.56,0.33,0.57
2009,1,4,4.7042,25.67,74.05,62.41,0.44,0.91
2009,1,5,4.8559,26.02,72.29,44.88,0.25,1.07
2009,1,6,5.0419,27.58,62.58,31.87,0.65,1.09
2009,1,7,4.5953,28.0,69.24,23.4,0.78,1.27
2009,1,8,5.0393,27.65,69.59,24.72,0.78,1.84
2009,1,9,4.4863,27.57,71.17,96.39,0.41,1.7
2009,1,10,5.1478,27.03,72.74,31.87,0.62,1.36
2009,1,11,5.3635,28.27,63.65,6.29,0.0,1.0
2009,1,12,5.1926,27.96,66.25,28.63,0.0,1.18
2009,1,13,4.9841,28.17,64.89,31.24,0.0,1.48
2009,1,14,5.4154,28.78,59.34,31.0,0.0,1.63
2009,1,15,5.629,28.26,48.43,34.17,0.0,1.96
2009,1,16,5.5342,28.05,49.35,13.93,0.09,1.11
2009,1,17,5.0659,27.06,71.72,42.22,0.37,2.35
2009,1,18,4.3932,27.29,63.75,75.65,0.46,1.29
2009,1,19,4.9901,25.77,45.88,70.2,0.0,1.84
2009,1,20,5.4535,25.14,41.32,55.93,0.0,2.21
2009,1,21,5.9611,25.11,37.19,23.9,0.0,2.26
2009,1,22,5.4802,24.57,34.52,85.56,0.0,2.65
2009,1,23,4.463,24.35,30.18,97.12,0.0,3.53
2009,1,24,5.1034,23.77,33.06,48.9,0.0,2.23
2009,1,25,5.3244,25.71,41.7,25.63,0.0,1.17
2009,1,26,5.1854,26.79,43.46,27.2,0.0,1.03
2009,1,27,5.3714,28.09,58.91,33.41,0.21,1.16
2009,1,28,5.3465,27.3,68.74,45.75,1.19,1.38
2009,1,29,4.7345,27.34,69.5,37.97,0.6,1.64
2009,1,30,4.7251,27.34,69.29,81.1,1.0,1.69
2009,1,31,4.5502,26.51,75.84,81.82,0.22,1.73
2009,2,1,5.4742,27.72,68.3,46.65,0.15,1.02
2009,2,2,5.7785,28.6,64.06,53.3,0.18,1.67
2009,2,3,5.3376,28.47,65.34,67.09,0.12,1.59
2009,2,4,4.3466,29.08,62.59,67.71,0.14,2.33
2009,2,5,4.4155,27.68,69.93,63.55,1.74,1.84
2009,2,6,4.9133,27.99,71.01,53.8,1.83,1.99
2009,2,7,5.4226,27.34,75.04,44.57,1.28,2.71
2009,2,8,4.2511,27.23,75.88,71.29,2.1,1.71
2009,2,9,4.4155,26.96,75.99,75.41,0.89,1.38
2009,2,10,5.7259,27.84,68.65,41.26,2.63,1.71
2009,2,11,4.7515,26.77,75.15,65.56,5.0,1.22
2009,2,12,5.5884,27.65,72.61,62.37,2.17,1.26
2009,2,13,4.5778,27.24,75.73,67.91,2.33,1.91
2009,2,14,4.7184,26.15,79.73,68.75,3.03,2.33
2009,2,15,4.6591,25.47,78.16,87.12,2.58,2.04
2009,2,16,3.8654,26.37,75.31,91.41,2.59,2.03
2009,2,17,4.6063,26.79,73.45,68.04,2.22,1.49
2009,2,18,5.0626,26.82,72.83,69.73,3.59,1.2
2009,2,19,5.1029,27.02,74.17,85.08,3.92,1.45
2009,2,20,5.5534,26.35,75.4,74.68,0.47,2.14
2009,2,21,4.5146,28.3,63.75,97.06,0.36,1.56
2009,2,22,4.8218,27.2,74.64,90.99,0.32,1.99
2009,2,23,4.6903,27.52,72.44,72.74,0.52,1.76
2009,2,24,4.0896,27.55,73.63,97.02,0.82,1.75
2009,2,25,4.1842,27.68,74.19,91.76,3.06,2.04
2009,2,26,3.9336,27.84,72.65,82.03,1.98,1.65
2009,2,27,5.214,27.82,72.73,56.21,2.26,1.38
2009,2,28,4.961,28.29,68.86,78.77,1.46,1.3
2009,3,1,4.5842,28.44,69.08,84.73,2.67,1.28
2009,3,2,3.9638,27.96,71.47,77.89,0.25,1.65
2009,3,3,4.6817,27.62,71.31,66.94,0.12,1.66
2009,3,4,4.637,28.47,68.91,63.98,0.18,1.5
2009,3,5,4.1506,27.32,75.2,68.49,0.23,1.66
2009,3,6,3.9118,28.26,71.2,95.08,0.2,1.92
2009,3,7,5.0057,27.36,78.72,69.6,4.66,1.71
2009,3,8,4.4246,27.24,82.25,93.77,13.67,1.48
2009,3,9,5.8231,28.42,70.61,87.38,5.46,1.94
2009,3,10,4.9639,28.11,71.99,49.85,4.92,1.56
2009,3,11,5.0496,26.77,80.11,93.07,8.35,1.41
2009,3,12,5.4137,27.89,72.8,83.35,1.41,1.34
2009,3,13,5.0218,27.07,78.24,83.88,2.76,1.76
2009,3,14,4.7206,25.7,83.77,86.31,3.72,2.07
2009,3,15,5.5594,27.06,76.77,65.52,1.9,2.31
2009,3,16,4.6615,26.87,79.58,99.01,1.35,2.66
2009,3,17,5.1538,27.21,75.11,61.48,0.81,2.31
2009,3,18,5.3414,27.84,71.14,54.51,1.04,1.8
2009,3,19,5.5759,27.0,73.78,93.5,1.26,1.55
2009,3,20,6.1106,27.66,69.14,73.46,1.09,1.56
2009,3,21,6.467,29.01,65.61,39.66,1.2,1.84
2009,3,22,5.0011,27.82,74.72,67.94,0.48,1.61
2009,3,23,6.2395,27.08,76.57,51.76,0.51,1.54
2009,3,24,6.1258,28.86,67.7,56.89,0.37,1.45
2009,3,25,5.094,28.11,73.21,82.89,0.94,1.72
2009,3,26,5.075,27.3,77.49,93.81,0.64,1.7
2009,3,27,4.9831,28.75,70.09,83.21,6.81,1.22
2009,3,28,5.7209,27.42,80.12,74.12,11.42,2.49
2009,3,29,3.6307,27.04,80.07,98.82,15.58,2.28
2009,3,30,5.7026,27.27,80.54,81.07,14.14,1.94
2009,3,31,4.8146,26.56,84.12,91.42,14.31,2.73
2009,4,1,4.247,26.17,83.8,95.74,4.89,2.64
2009,4,2,4.0051,25.72,83.65,99.02,2.86,2.38
2009,4,3,6.3847,26.79,79.59,35.0,1.77,1.72
2009,4,4,5.3717,26.54,82.07,59.07,4.35,1.57
2009,4,5,4.9546,26.57,80.6,83.12,2.1,1.77
2009,4,6,6.5374,27.79,75.02,34.77,4.26,1.28
2009,4,7,5.7173,26.53,83.8,92.09,6.88,1.8
2009,4,8,4.4909,25.91,82.91,93.17,4.07,1.76
2009,4,9,5.3071,26.19,83.33,63.02,8.14,2.21
2009,4,10,5.0412,26.04,84.67,75.01,1.41,1.6
2009,4,11,6.5827,26.53,82.73,30.87,9.85,1.72
2009,4,12,5.5918,26.76,81.02,87.02,8.98,1.69
2009,4,13,3.2009,25.66,87.33,99.48,17.95,1.53
2009,4,14,6.3379,25.87,84.95,57.2,7.71,1.34
2009,4,15,6.2993,26.32,84.22,63.49,14.4,1.13
2009,4,16,1.7894,25.45,87.49,92.86,6.38,0.91
2009,4,17,6.9967,26.3,83.41,15.41,1.47,1.59
2009,4,18,6.87,26.3,85.27,26.86,5.55,1.7
2009,4,19,6.2006,26.67,84.85,53.31,5.47,1.72
2009,4,20,6.839,26.8,83.1,15.71,4.3,1.38
2009,4,21,4.8943,26.6,85.05,66.82,4.57,1.32
2009,4,22,6.1673,25.84,88.11,61.64,3.88,0.98
2009,4,23,5.8644,25.91,88.19,80.94,4.95,1.06
2009,4,24,4.8684,26.4,87.07,95.55,5.33,1.27
2009,4,25,4.7849,27.11,84.38,91.97,7.84,1.34
2009,4,26,5.8805,26.51,85.94,86.66,1.39,1.9
2009,4,27,4.446,25.14,88.41,98.84,1.84,1.72
2009,4,28,4.8967,25.53,86.42,88.26,0.39,1.55
2009,4,29,5.2627,26.65,82.99,54.72,0.51,1.4
2009,4,30,5.4286,25.81,87.86,46.53,0.94,1.48
2009,5,1,5.4103,25.83,89.3,85.42,5.14,1.8
2009,5,2,4.218,25.21,91.28,97.37,8.0,1.92
2009,5,3,4.4544,25.67,88.02,98.94,7.66,1.62
2009,5,4,6.043,26.53,84.03,83.77,4.88,1.0
2009,5,5,3.4922,25.55,89.59,99.13,7.98,1.12
2009,5,6,4.254,25.05,91.33,95.43,15.33,1.95
2009,5,7,4.139,24.87,90.13,94.23,10.02,2.01
2009,5,8,4.8262,24.97,87.14,93.77,4.1,2.6
2009,5,9,5.5901,24.87,90.35,75.79,7.69,1.97
2009,5,10,3.4985,24.86,88.77,99.29,12.82,1.58
2009,5,11,5.5562,25.37,85.43,61.44,2.34,1.06
2009,5,12,6.7044,25.94,83.94,19.01,0.68,1.23
2009,5,13,6.3602,25.86,87.17,40.36,1.13,1.13
2009,5,14,5.717,26.05,87.22,70.12,1.16,1.2
2009,5,15,5.459,25.57,85.92,73.23,1.04,1.92
2009,5,16,5.5711,25.96,84.68,40.46,1.16,1.24
2009,5,17,6.4452,26.6,84.06,35.86,1.6,0.94
2009,5,18,6.3586,26.68,85.11,52.83,1.82,1.24
2009,5,19,5.8687,25.9,89.19,59.43,4.12,1.22
2009,5,20,5.9923,25.27,90.12,62.09,4.26,1.39
2009,5,21,5.8536,26.29,84.89,27.72,3.4,1.29
2009,5,22,5.4586,26.07,88.94,41.63,5.41,1.74
2009,5,23,5.8966,26.12,88.05,15.26,4.97,1.4
2009,5,24,5.9465,26.35,86.27,37.04,6.49,1.43
2009,5,25,4.2293,25.15,91.39,93.79,9.0,1.5
2009,5,26,5.6674,25.27,89.59,78.64,8.66,1.46
2009,5,27,5.8872,25.72,88.64,61.29,4.25,1.34
2009,5,28,5.2366,26.13,87.19,53.6,8.21,1.43
2009,5,29,5.0494,26.25,87.35,62.93,8.8,1.45
2009,5,30,4.4676,25.59,87.98,97.18,5.0,1.65
2009,5,31,5.7538,25.97,86.22,64.61,1.22,1.5
2009,6,1,5.844,25.92,87.86,47.44,2.88,1.5
2009,6,2,5.1482,26.1,88.84,81.94,1.99,1.74
2009,6,3,5.2411,26.2,88.93,65.25,3.14,1.85
2009,6,4,4.6978,25.73,89.82,79.4,2.05,1.76
2009,6,5,4.5401,24.88,89.75,80.93,2.47,1.34
2009,6,6,4.8048,25.04,85.35,66.01,2.32,1.28
2009,6,7,5.483,25.17,87.05,77.19,2.62,1.14
2009,6,8,4.387,25.6,88.38,52.15,2.54,1.09
2009,6,9,4.4858,25.7,89.84,74.16,2.34,2.35
2009,6,10,4.2598,25.01,92.38,95.81,12.79,2.05
2009,6,11,4.2245,24.4,91.5,96.96,13.13,1.85
2009,6,12,4.3495,25.04,88.43,91.84,36.87,1.22
2009,6,13,4.3469,24.63,90.91,97.19,13.64,1.19
2009,6,14,4.913,24.16,91.2,85.6,13.84,1.42
2009,6,15,4.6214,24.66,89.89,79.51,13.66,1.84
2009,6,16,3.3024,23.64,92.77,92.8,9.7,1.53
2009,6,17,5.107,24.89,87.12,43.67,4.92,1.3
2009,6,18,5.2147,25.62,85.92,49.01,8.16,1.04
2009,6,19,3.6833,25.38,89.92,96.66,13.59,1.88
2009,6,20,4.9822,24.61,91.1,76.39,6.14,2.19
2009,6,21,4.1182,23.75,89.12,98.21,4.67,1.24
2009,6,22,4.8631,24.5,82.09,76.9,2.1,0.86
2009,6,23,4.9522,25.16,87.26,56.33,2.56,1.21
2009,6,24,2.8819,25.41,89.56,71.3,3.73,1.71
2009,6,25,4.1978,25.23,89.18,71.11,10.53,2.06
2009,6,26,4.3008,24.69,90.55,96.21,28.9,1.62
2009,6,27,3.6403,24.53,89.01,97.81,9.16,1.43
2009,6,28,3.3566,24.33,90.07,98.74,12.97,1.77
2009,6,29,4.0706,24.24,89.23,92.93,13.57,1.94
2009,6,30,4.523,24.08,89.33,85.26,7.35,1.95
2009,7,1,4.5811,24.33,87.19,86.66,4.86,1.1
2009,7,2,4.9932,24.7,86.93,68.35,4.82,1.4
2009,7,3,4.435,25.49,86.62,76.29,12.07,1.21
2009,7,4,4.7014,25.14,89.54,91.36,9.19,1.77
