YEAR,MO,DY,ALLSKY_SFC_SW_DWN,T2M,RH2M,CLOUD_AMT,PRECTOTCORR,WS2M
2008,12,12,5.6203,26.33,41.1,2.98,0.0,2.3
2008,12,13,5.7444,26.22,41.94,2.5,0.0,2.04
2008,12,14,5.5356,26.67,43.93,1.83,0.0,2.0
2008,12,15,5.1106,27.88,50.34,24.98,0.0,1.22
2008,12,16,3.9156,28.21,51.24,81.95,0.0,1.53
2008,12,17,4.2895,26.1,40.42,57.7,0.0,2.78
2008,12,18,5.611,25.46,37.9,26.37,0.0,2.78
2008,12,19,5.6558,25.4,33.02,27.9,0.0,3.61
2008,12,20,5.7502,25.19,31.73,3.33,0.0,3.36
2008,12,21,5.7792,24.64,32.61,1.04,0.0,3.12
2008,12,22,5.5826,24.01,34.82,35.22,0.0,3.12
2008,12,23,5.6011,24.19,32.37,0.16,0.0,3.21
2008,12,24,5.6412,23.5,32.17,0.08,0.0,3.23
2008,12,25,4.5276,23.16,38.74,8.19,0.0,2.58
2008,12,26,4.6476,24.25,42.17,2.13,0.0,2.52
2008,12,27,5.0453,25.1,42.71,5.08,0.0,2.73
2008,12,28,5.2706,25.71,40.3,22.2,0.0,2.77
2008,12,29,5.8534,25.34,33.76,25.33,0.0,3.25
2008,12,30,5.3724,24.22,29.49,0.85,0.0,2.98
2008,12,31,5.8939,24.64,27.6,0.11,0.0,3.47
2009,1,1,5.9774,24.41,28.05,2.15,0.0,3.52
2009,1,2,4.9234,24.33,28.54,62.14,0.0,3.22
2009,1,3,5.141,24.63,28.07,32.33,0.0,3.25
2009,1,4,4.8372,25.16,31.62,22.49,0.0,2.66
2009,1,5,5.0172,25.99,32.45,24.23,0.0,2.17
2009,1,6,5.681,27.12,28.42,14.95,0.0,2.12
2009,1,7,4.8502,28.19,31.22,43.97,0.0,1.76
2009,1,8,5.8675,27.71,28.51,2.93,0.0,2.46
2009,1,9,5.7672,26.45,26.58,28.77,0.0,3.02
2009,1,10,5.6604,26.52,29.12,36.05,0.0,2.31
2009,1,11,5.9654,27.02,31.21,24.44,0.0,2.33
2009,1,12,6.0828,26.71,28.17,9.39,0.0,2.47
2009,1,13,5.9232,25.54,26.75,0.0,0.0,3.45
2009,1,14,6.1315,25.99,22.95,3.46,0.0,3.51
2009,1,15,5.7187,26.47,22.09,31.77,0.0,3.59
2009,1,16,5.3844,27.44,23.97,57.44,0.0,2.64
2009,1,17,5.7698,26.46,24.29,37.33,0.0,3.11
2009,1,18,5.574,24.91,23.07,49.14,0.0,4.12
2009,1,19,4.8283,25.09,29.54,77.35,0.0,3.59
2009,1,20,5.2872,22.33,20.28,89.57,0.0,3.89
2009,1,21,5.993,22.54,18.53,30.84,0.0,3.52
2009,1,22,5.879,22.66,19.29,17.9,0.0,4.92
2009,1,23,4.7575,21.92,14.97,90.49,0.0,4.29
2009,1,24,5.7084,23.27,15.97,57.3,0.0,3.59
2009,1,25,5.6021,25.02,20.44,54.14,0.0,2.26
2009,1,26,5.6851,26.49,21.86,26.5,0.0,1.81
2009,1,27,6.2431,27.5,19.86,1.55,0.0,2.34
2009,1,28,6.4992,27.38,15.77,11.08,0.0,2.61
2009,1,29,5.7809,27.79,16.74,50.94,0.0,2.38
2009,1,30,6.3674,27.75,18.7,17.85,0.0,2.75
2009,1,31,5.8726,28.25,27.0,47.57,0.01,2.21
2009,2,1,5.8661,29.92,36.87,25.69,0.03,1.8
2009,2,2,5.7749,30.44,44.12,38.64,0.04,1.58
2009,2,3,5.371,31.65,37.39,76.18,0.05,1.96
2009,2,4,5.8711,31.57,41.32,31.08,0.08,1.92
2009,2,5,5.4146,31.41,38.13,70.28,0.0,1.95
2009,2,6,6.0355,31.25,36.19,5.7,0.0,1.51
2009,2,7,6.162,31.16,27.55,18.39,0.0,1.45
2009,2,8,5.6393,29.77,28.5,42.37,0.0,3.35
2009,2,9,4.9824,28.75,18.07,63.86,0.0,3.59
2009,2,10,6.071,28.43,19.86,2.19,0.0,2.15
2009,2,11,5.6789,29.07,26.07,5.8,0.0,2.71
2009,2,12,5.7631,29.89,18.95,4.42,0.0,2.11
2009,2,13,5.3983,29.64,20.58,5.68,0.0,1.6
2009,2,14,5.1058,29.82,32.86,56.03,0.0,1.89
2009,2,15,4.9798,30.97,42.92,74.16,0.55,1.83
2009,2,16,3.9302,28.98,52.99,86.32,4.7,2.64
2009,2,17,4.6836,28.03,58.43,84.02,0.56,1.65
2009,2,18,2.7247,28.26,46.75,90.14,0.68,3.55
2009,2,19,5.2951,28.25,37.1,58.13,0.27,3.15
2009,2,20,6.1843,28.67,28.2,26.07,0.0,4.2
2009,2,21,5.7809,30.0,23.26,43.11,0.0,4.06
2009,2,22,5.6851,29.42,22.13,45.68,0.0,3.36
2009,2,23,5.988,30.16,21.99,21.62,0.0,3.18
2009,2,24,6.1188,30.48,25.56,37.36,0.0,2.49
2009,2,25,5.3494,30.89,30.47,73.68,0.0,2.36
2009,2,26,4.9162,30.28,38.21,69.99,0.0,2.18
2009,2,27,5.6467,32.06,37.01,66.06,0.0,2.47
2009,2,28,5.6177,31.75,28.88,75.23,0.0,2.56
2009,3,1,6.0852,31.6,23.42,41.21,0.0,2.07
2009,3,2,4.9615,30.36,17.78,56.4,0.0,2.57
2009,3,3,4.9519,30.75,27.62,41.78,0.0,1.68
2009,3,4,4.7746,31.74,31.49,52.42,0.0,1.22
2009,3,5,4.9982,31.89,28.49,80.34,0.0,1.53
2009,3,6,5.5476,31.56,13.11,58.83,0.0,2.25
2009,3,7,6.3259,31.82,17.84,61.8,0.13,1.89
2009,3,8,6.7044,30.92,12.78,48.79,0.0,2.1
2009,3,9,6.6924,30.77,16.54,53.56,0.0,2.31
2009,3,10,6.323,32.62,39.83,65.79,0.21,2.49
2009,3,11,5.3266,32.41,44.46,96.4,0.25,2.81
2009,3,12,3.4752,32.1,42.5,93.25,0.01,1.6
2009,3,13,4.8929,33.12,28.07,64.85,0.13,2.21
2009,3,14,5.3501,31.81,17.19,54.8,0.02,2.81
2009,3,15,5.4463,31.94,14.5,59.17,0.06,3.65
2009,3,16,5.609,31.56,30.73,68.09,0.04,2.75
2009,3,17,5.5346,33.23,39.99,68.76,0.19,2.38
2009,3,18,1.9493,31.69,41.74,99.2,0.28,2.84
2009,3,19,5.9086,32.48,38.26,73.08,0.16,2.15
2009,3,20,6.2381,32.19,40.13,74.78,0.4,2.45
2009,3,21,6.6602,33.69,27.26,61.9,0.0,2.51
2009,3,22,6.7622,33.5,34.73,39.73,0.14,2.65
2009,3,23,5.9525,33.15,39.61,77.86,0.58,2.25
2009,3,24,6.4351,32.58,43.07,67.96,0.24,2.5
2009,3,25,5.9671,34.4,39.37,61.4,0.27,2.17
2009,3,26,4.1738,33.51,39.36,96.22,0.46,3.2
2009,3,27,6.5047,33.48,38.86,57.38,0.29,2.62
2009,3,28,6.4476,34.19,37.38,71.08,0.15,2.62
2009,3,29,3.618,32.28,48.1,98.05,0.21,3.2
2009,3,30,5.687,34.1,38.57,73.42,0.01,2.55
2009,3,31,5.4211,33.49,41.98,91.82,0.36,3.46
2009,4,1,4.5214,31.88,50.17,96.24,0.56,3.36
2009,4,2,3.8191,30.41,50.58,96.0,4.69,1.95
2009,4,3,6.4296,30.92,44.16,62.57,1.65,2.27
2009,4,4,6.7913,30.53,56.06,28.71,5.86,2.03
2009,4,5,6.6732,30.55,57.69,58.92,3.44,2.2
2009,4,6,7.021,31.44,51.64,21.17,0.08,2.32
2009,4,7,6.4658,32.03,44.99,78.68,0.03,2.22
2009,4,8,6.7382,31.75,50.48,54.54,0.05,2.28
2009,4,9,7.1923,31.69,45.16,35.69,0.01,1.74
2009,4,10,6.3658,31.93,50.53,70.65,0.08,2.76
2009,4,11,6.7114,31.49,55.13,67.97,2.92,3.15
2009,4,12,6.2419,29.62,64.1,79.64,2.54,3.18
2009,4,13,1.8415,29.2,65.74,99.6,2.58,3.45
2009,4,14,5.9573,30.51,57.11,81.22,0.82,2.56
2009,4,15,7.3793,32.01,49.68,29.48,1.95,2.71
2009,4,16,4.9836,32.07,49.62,97.75,0.86,2.99
2009,4,17,6.864,32.31,43.73,46.1,0.69,2.06
2009,4,18,7.2067,32.33,50.28,20.51,0.74,2.61
2009,4,19,6.7704,32.51,51.74,59.1,0.88,3.07
2009,4,20,7.2086,31.61,55.12,52.47,0.88,2.96
2009,4,21,3.7966,31.56,52.48,70.29,0.4,2.08
2009,4,22,6.8645,32.32,50.0,55.98,0.78,2.77
2009,4,23,6.923,32.96,45.37,57.35,0.46,2.33
2009,4,24,6.3019,32.96,48.32,72.74,0.6,2.36
2009,4,25,6.7829,33.58,46.38,69.64,0.27,3.03
2009,4,26,7.0145,34.05,45.54,27.93,1.32,3.17
2009,4,27,3.9941,28.99,67.04,98.88,4.63,3.16
2009,4,28,6.703,31.34,56.22,48.09,1.03,3.07
2009,4,29,6.6792,31.01,58.67,56.01,2.96,2.41
2009,4,30,6.305,30.45,61.69,64.95,1.39,2.68
2009,5,1,5.999,31.55,55.49,80.69,4.78,2.85
2009,5,2,6.5606,29.64,68.43,76.61,7.43,3.47
2009,5,3,5.0784,28.89,69.68,94.54,8.08,3.38
2009,5,4,5.9633,29.76,64.23,93.17,3.86,2.45
2009,5,5,2.5457,28.25,72.22,93.67,6.97,1.75
2009,5,6,6.2964,29.03,66.02,76.58,2.56,3.15
2009,5,7,6.3934,30.03,62.98,62.79,3.23,2.83
2009,5,8,5.1048,30.16,61.69,93.39,1.12,2.42
2009,5,9,6.4757,29.85,63.75,78.5,4.27,2.86
2009,5,10,5.7775,28.71,68.55,76.86,5.48,2.59
2009,5,11,5.9472,28.46,67.64,72.44,0.74,2.59
2009,5,12,6.919,30.76,56.58,62.13,0.42,2.23
2009,5,13,6.3175,31.07,55.01,83.41,0.7,1.75
2009,5,14,6.6391,31.4,53.34,63.6,0.34,2.19
2009,5,15,4.0877,30.12,59.52,92.79,0.17,3.23
2009,5,16,6.5734,30.24,60.16,67.0,1.72,2.75
2009,5,17,3.7459,31.02,56.5,69.67,1.61,2.39
2009,5,18,7.0222,30.92,57.78,40.28,0.78,2.34
2009,5,19,6.9355,31.74,55.15,46.59,1.39,3.16
2009,5,20,5.8286,31.18,56.08,82.2,1.34,2.9
2009,5,21,6.8573,31.9,54.53,42.71,3.84,2.56
2009,5,22,6.1459,31.28,59.58,78.08,3.53,3.39
2009,5,23,6.6235,29.07,70.9,43.18,6.88,2.97
2009,5,24,5.6558,29.61,65.4,77.9,1.58,2.03
2009,5,25,6.8114,30.75,59.98,53.73,3.59,2.45
2009,5,26,5.1127,28.38,70.15,95.5,0.28,2.66
2009,5,27,6.6581,29.7,64.69,67.75,4.19,2.62
2009,5,28,4.6291,30.41,61.9,88.94,0.37,2.18
2009,5,29,6.9238,31.25,55.75,18.46,0.16,2.54
2009,5,30,6.1946,30.75,57.47,64.89,1.15,3.39
2009,5,31,6.6082,31.21,55.54,76.92,0.27,2.84
2009,6,1,7.0346,32.06,53.52,20.18,0.42,2.83
2009,6,2,6.8263,32.29,53.44,42.06,0.25,3.34
2009,6,3,6.576,30.51,61.9,52.85,0.6,3.52
2009,6,4,4.7906,30.15,61.81,90.82,0.39,3.38
2009,6,5,6.7594,29.35,64.48,30.9,5.76,2.87
2009,6,6,5.1053,27.27,71.4,61.89,5.36,2.29
2009,6,7,6.8746,30.22,56.37,37.24,2.54,1.85
2009,6,8,4.3402,31.96,54.16,83.1,0.59,1.75
2009,6,9,5.9177,30.51,63.41,64.82,8.07,3.18
2009,6,10,5.3556,29.71,66.2,88.56,1.68,3.51
2009,6,11,6.2861,28.79,69.09,69.81,2.49,2.39
2009,6,12,3.9814,27.22,75.11,98.75,8.08,1.72
2009,6,13,6.0511,28.15,69.1,61.9,3.77,2.09
2009,6,14,5.9698,28.85,65.24,50.91,1.43,1.96
2009,6,15,6.1392,29.8,61.86,64.54,2.48,2.58
2009,6,16,4.223,28.59,67.86,92.09,3.0,2.93
2009,6,17,6.2446,28.35,67.34,17.36,1.57,2.14
2009,6,18,6.427,30.49,58.38,49.81,2.54,1.67
2009,6,19,4.6315,29.28,65.44,95.95,2.92,3.12
2009,6,20,5.143,27.04,77.75,95.98,6.26,2.78
2009,6,21,3.6564,25.45,79.83,86.27,11.38,1.44
2009,6,22,6.4723,26.48,72.8,43.82,10.6,1.18
2009,6,23,6.7459,28.62,66.82,46.78,7.62,1.12
2009,6,24,6.5866,28.99,69.29,40.32,13.17,1.97
2009,6,25,5.7151,26.81,82.19,60.04,5.75,2.14
2009,6,26,4.1215,25.96,81.53,62.84,8.19,1.77
2009,6,27,4.889,26.65,75.01,78.28,4.19,1.64
2009,6,28,5.9923,27.0,75.39,25.01,10.75,2.05
2009,6,29,4.6694,26.94,78.39,60.94,8.05,2.73
2009,6,30,5.5634,26.63,77.72,56.49,4.2,2.46
2009,7,1,4.1131,25.44,80.72,72.3,4.77,1.37
2009,7,2,6.0538,27.03,73.45,23.66,5.99,1.51
2009,7,3,6.8782,27.42,72.66,20.13,2.18,1.19
2009,7,4,5.2608,27.21,77.61,90.44,4.52,1.95
2009,7,5,5.0818,27.4,76.67,95.5,3.46,1.97
2009,7,6,5.9028,26.73,80.15,68.88,5.01,2.09
2009,7,7,6.0223,26.78,78.05,66.19,5.2,2.53
2009,7,8,4.3226,26.67,79.0,98.93,8.53,1.64
2009,7,9,5.6057,26.38,79.19,86.41,2.57,1.79
2009,7,10,5.1034,25.86,80.27,71.95,8.81,1.82
2009,7,11,4.5062,25.47,81.99,72.57,10.83,2.34
2009,7,12,5.873,26.32,79.38,51.26,3.71,1.79
2009,7,13,6.4704,27.18,75.89,47.51,6.79,1.42
2009,7,14,3.9785,26.46,81.17,88.23,12.01,1.71
2009,7,15,5.658,25.83,82.22,51.71,2.63,2.11
2009,7,16,7.0963,27.16,75.31,23.34,2.29,1.52
2009,7,17,5.4425,27.4,76.94,89.7,3.81,1.97
2009,7,18,4.6582,25.68,84.39,72.28,2.5,2.61
2009,7,19,4.8602,26.29,79.2,80.85,5.2,1.72
2009,7,20,6.7471,27.32,73.9,33.13,6.45,1.11
2009,7,21,2.9206,27.15,77.41,84.42,6.63,1.5
2009,7,22,5.7449,26.23,81.38,68.63,4.78,1.84
2009,7,23,6.6322,26.44,80.6,47.71,6.61,1.73
2009,7,24,6.2664,27.06,77.95,71.45,5.6,1.95
2009,7,25,2.5097,26.28,81.3,86.5,3.31,1.75
2009,7,26,4.889,26.89,75.24,53.47,2.89,1.82
2009,7,27,3.9684,26.93,78.81,65.85,6.0,1.56
2009,7,28,3.7049,25.68,86.04,92.21,11.09,1.3
2009,7,29,5.2601,25.91,84.36,58.64,5.35,2.19
2009,7,30,6.4843,26.65,82.25,18.91,9.86,1.4
2009,7,31,2.5654,26.33,83.05,98.63,10.9,0.9
2009,8,1,4.3822,25.24,85.03,88.65,8.21,1.59
2009,8,2,5.9474,26.22,84.14,60.98,7.0,1.35
2009,8,3,4.559,25.86,86.86,95.76,15.38,0.95
2009,8,4,5.2464,25.36,85.49,85.65,5.98,1.15
2009,8,5,6.0355,25.75,83.85,68.11,3.11,1.34
2009,8,6,4.7986,26.14,83.56,95.78,8.61,1.2
2009,8,7,4.5766,25.44,86.96,72.92,6.4,1.17
2009,8,8,6.2369,25.5,83.78,36.3,4.23,1.28
2009,8,9,5.4247,26.23,82.77,73.37,12.84,1.27
2009,8,10,3.355,25.52,86.95,79.04,14.33,1.26
2009,8,11,6.1469,25.96,81.62,78.85,20.8,0.81
2009,8,12,4.6942,26.65,80.98,96.77,13.26,1.07
2009,8,13,4.7105,26.26,82.83,86.37,17.74,0.83
2009,8,14,3.1867,25.18,86.72,92.16,11.94,1.34
2009,8,15,4.7791,25.5,85.85,70.89,12.87,1.59
2009,8,16,5.172,25.77,85.36,79.28,12.57,0.96
2009,8,17,4.2778,25.66,84.6,96.45,9.43,1.73
2009,8,18,3.8743,25.61,85.07,89.35,7.6,0.99
2009,8,19,4.5569,24.82,89.07,87.37,7.05,1.41
2009,8,20,5.1602,25.16,86.5,81.37,3.24,1.14
2009,8,21,4.841,25.92,81.8,71.16,2.63,0.91
2009,8,22,5.1641,25.87,85.99,90.12,6.83,1.5
2009,8,23,3.5443,24.72,87.54,92.32,5.89,1.54
2009,8,24,6.3281,25.7,83.5,33.25,2.4,1.43
2009,8,25,3.2966,25.42,85.8,94.78,10.43,0.99
2009,8,26,3.5573,25.76,85.06,96.5,16.75,0.94
2009,8,27,5.5498,26.13,82.47,58.91,5.43,0.72
2009,8,28,6.3552,26.51,83.02,49.07,4.23,1.27
2009,8,29,3.2114,23.71,93.04,99.44,16.38,2.34
2009,8,30,4.789,24.5,86.62,58.15,3.52,1.83
2009,8,31,4.5406,25.39,86.48,84.12,12.58,1.85
2009,9,1,1.6246,24.39,94.16,95.66,73.46,1.77
2009,9,2,4.2454,25.19,88.32,76.79,10.66,2.17
2009,9,3,5.0998,24.49,91.2,71.31,13.08,1.41
2009,9,4,4.7592,25.11,84.59,86.27,6.23,1.13
2009,9,5,6.3655,27.11,74.08,68.36,5.13,0.46
2009,9,6,3.2047,24.85,89.4,96.04,12.77,1.24
2009,9,7,5.2003,25.43,86.13,74.06,5.07,1.44
2009,9,8,6.6091,27.07,75.55,46.04,4.31,0.89
2009,9,9,6.1798,25.89,84.35,65.77,8.47,0.99
2009,9,10,5.9959,25.76,85.47,75.54,8.87,1.09
2009,9,11,3.8729,25.01,89.56,95.29,18.49,1.0
2009,9,12,3.528,25.56,87.22,76.23,8.68,0.94
2009,9,13,4.0181,25.27,88.39,87.98,9.6,1.12
2009,9,14,5.3328,25.45,84.12,80.95,12.31,1.44
2009,9,15,3.1073,25.43,85.75,91.57,11.14,1.14
2009,9,16,4.8502,25.17,87.55,82.18,7.47,1.39
2009,9,17,4.3687,25.03,86.2,80.6,2.37,1.0
2009,9,18,6.7241,26.33,83.87,13.26,1.65,1.21
2009,9,19,5.8807,26.21,88.12,55.27,2.54,1.29
2009,9,20,3.7579,26.19,84.06,97.47,3.5,0.83
2009,9,21,5.0302,25.26,86.62,61.83,2.96,1.64
2009,9,22,5.4907,26.07,83.98,36.04,2.66,1.11
2009,9,23,6.4466,27.13,80.71,58.38,1.4,0.83
2009,9,24,6.7502,26.05,86.04,16.76,1.26,1.07
2009,9,25,4.6978,26.29,84.86,38.35,1.51,0.77
2009,9,26,6.0425,25.68,86.79,71.8,0.82,1.26
2009,9,27,6.2806,26.22,81.18,68.32,0.53,1.37
2009,9,28,6.738,26.26,82.64,34.5,2.82,1.02
2009,9,29,4.3399,26.31,82.44,85.52,4.85,1.26
2009,9,30,6.5988,26.14,84.92,41.94,6.33,1.16
2009,10,1,6.2326,27.0,81.23,42.29,3.17,0.92
2009,10,2,5.9371,26.71,84.58,30.28,2.88,1.24
2009,10,3,6.289,26.79,83.3,41.51,0.77,1.3
2009,10,4,6.3866,26.93,82.39,57.56,0.98,1.46
2009,10,5,6.2494,26.43,84.41,65.41,2.27,1.52
2009,10,6,5.5613,25.63,88.11,67.31,3.03,1.48
2009,10,7,6.3986,26.57,83.55,37.24,1.25,1.2
2009,10,8,2.4365,25.93,85.96,98.0,6.22,1.69
2009,10,9,5.8102,26.27,80.86,57.74,2.25,1.56
2009,10,10,6.7829,26.84,80.2,18.97,4.24,1.29
2009,10,11,6.7478,27.04,76.58,11.46,2.73,1.26
2009,10,12,6.439,27.11,78.59,47.25,3.86,1.11
2009,10,13,5.9714,27.05,79.6,74.74,2.59,1.33
2009,10,14,5.6189,26.81,81.05,82.59,4.34,1.26
2009,10,15,5.5682,25.53,85.88,66.96,2.52,1.86
2009,10,16,6.2611,26.37,80.38,44.37,3.15,0.84
2009,10,17,5.9057,26.89,80.63,53.83,3.47,1.03
2009,10,18,5.6119,26.14,85.32,90.48,0.8,1.77
2009,10,19,6.3506,26.4,81.12,36.27,2.26,1.77
2009,10,20,5.891,25.57,85.48,68.26,2.42,1.84
2009,10,21,4.8672,25.3,86.91,88.17,1.22,1.6
2009,10,22,5.7982,25.88,82.56,40.78,3.97,1.31
2009,10,23,3.9473,24.83,89.72,58.05,2.8,1.3
2009,10,24,2.9916,25.32,86.75,81.32,1.72,1.02
2009,10,25,5.6599,25.71,82.21,42.48,0.52,1.5
2009,10,26,6.179,26.41,79.91,28.03,1.63,1.16
2009,10,27,5.573,26.54,81.49,49.72,1.84,1.6
2009,10,28,5.8022,26.31,80.62,57.49,2.15,1.53
2009,10,29,5.1746,26.23,80.52,56.39,3.28,1.25
2009,10,30,4.6464,25.25,85.19,90.05,1.95,1.8
2009,10,31,4.7083,25.91,84.5,88.95,5.2,1.94
2009,11,1,5.9513,25.99,77.0,39.68,0.16,2.81
2009,11,2,5.3722,25.18,77.3,46.63,0.0,1.64
2009,11,3,5.3393,25.47,72.75,61.7,0.0,1.58
2009,11,4,6.1205,24.32,65.29,40.48,0.0,0.94
2009,11,5,5.9882,25.52,67.95,45.74,0.0,1.19
2009,11,6,6.0922,26.81,67.87,24.09,0.0,1.22
2009,11,7,5.4458,27.43,65.8,71.11,0.06,0.89
2009,11,8,5.4454,26.86,76.83,54.2,0.08,1.24
2009,11,9,5.0705,26.55,81.57,72.94,0.17,1.89
2009,11,10,4.9555,26.45,80.92,79.43,0.14,1.5
2009,11,11,5.6652,27.49,72.92,46.55,0.12,1.32
2009,11,12,6.0221,27.13,72.01,36.06,0.79,1.08
2009,11,13,6.2429,27.07,67.64,3.44,0.46,1.07
2009,11,14,5.6136,25.88,65.85,48.21,0.17,1.2
2009,11,15,5.3311,26.11,78.69,50.66,0.92,1.18
2009,11,16,5.5397,26.35,75.03,19.65,0.53,1.44
2009,11,17,5.6114,23.35,62.04,3.46,0.0,2.14
2009,11,18,5.0165,22.58,61.71,0.5,0.0,1.81
2009,11,19,4.7753,22.74,63.2,9.62,0.0,1.93
2009,11,20,5.3254,23.28,58.75,7.97,0.0,1.99
2009,11,21,5.8296,22.42,58.4,2.82,0.0,2.39
2009,11,22,6.0113,23.2,52.84,27.86,0.0,1.85
2009,11,23,5.7677,22.5,54.89,9.57,0.0,1.74
2009,11,24,5.4175,23.9,57.37,2.14,0.0,2.04
2009,11,25,5.8949,24.12,60.86,2.67,0.0,2.52
2009,11,26,5.7888,23.89,57.14,11.91,0.0,2.45
2009,11,27,5.2944,23.71,60.32,1.19,0.0,2.2
2009,11,28,5.3561,23.79,61.76,0.95,0.0,2.11
2009,11,29,4.9778,23.04,56.89,33.18,0.0,2.2
2009,11,30,5.2692,22.74,55.85,23.97,0.0,2.18
2009,12,1,5.4242,23.33,53.64,19.79,0.0,2.07
2009,12,2,5.6448,23.01,43.84,40.99,0.0,2.53
2009,12,3,6.0046,22.57,45.74,18.41,0.0,2.13
2009,12,4,5.9851,22.77,45.71,5.1,0.0,2.46
2009,12,5,5.934,22.82,47.9,16.56,0.0,2.19
2009,12,6,5.8493,23.13,45.25,1.98,0.0,2.48
2009,12,7,5.9282,23.26,43.1,13.25,0.0,2.57
2009,12,8,5.9947,24.05,43.61,13.57,0.0,2.48
2009,12,9,5.8447,23.71,42.96,7.59,0.0,2.35
2009,12,10,5.3693,24.21,43.02,42.7,0.0,2.16
2009,12,11,5.0246,25.37,45.6,50.37,0.0,1.6
2009,12,12,5.0273,26.46,47.28,34.67,0.0,1.41
2009,12,13,4.2377,26.59,59.72,86.68,0.02,2.01
2009,12,14,4.6958,27.04,52.15,56.19,0.0,1.4
2009,12,15,5.3532,26.78,49.43,9.76,0.01,2.11
2009,12,16,4.9464,26.45,49.23,50.8,0.0,2.87
2009,12,17,5.8831,25.56,45.26,4.72,0.0,2.67
2009,12,18,6.0574,25.82,41.49,0.25,0.0,2.69
2009,12,19,5.6758,26.37,41.03,22.88,0.0,2.22
2009,12,20,5.3506,26.42,39.2,21.73,0.0,1.37
2009,12,21,5.581,25.86,40.54,0.28,0.0,2.03
2009,12,22,5.2277,26.06,36.72,15.46,0.0,2.27
2009,12,23,6.048,26.32,33.41,0.15,0.0,2.36
2009,12,24,5.4384,24.73,36.17,0.12,0.0,2.22
2009,12,25,5.3923,23.75,36.64,0.02,0.0,2.58
2009,12,26,5.9556,23.67,34.21,0.34,0.0,2.87
2009,12,27,6.1315,23.55,32.45,0.2,0.0,2.62
2009,12,28,5.7701,23.85,34.71,0.31,0.0,2.39
2009,12,29,5.7982,23.71,34.5,5.76,0.0,2.86
2009,12,30,6.0526,23.25,34.02,0.47,0.0,3.33
2009,12,31,5.429,23.03,34.91,0.62,0.0,2.77
2010,1,1,5.3863,23.68,36.38,5.19,0.0,2.71
2010,1,2,5.621,23.7,33.56,2.37,0.0,2.58
2010,1,3,6.174,23.41,26.29,4.03,0.0,3.05
2010,1,4,6.4298,23.07,26.66,0.46,0.0,2.73
2010,1,5,6.2568,23.72,25.71,0.09,0.0,2.05
2010,1,6,6.1248,24.77,25.68,0.16,0.0,1.69
2010,1,7,6.0953,25.7,26.62,0.53,0.0,1.41
2010,1,8,6.0506,25.12,26.7,0.11,0.0,2.05
2010,1,9,5.9909,25.41,25.74,22.01,0.0,2.58
2010,1,10,6.0804,24.84,27.22,23.18,0.0,2.35
2010,1,11,5.8682,25.15,25.88,20.34,0.0,2.49
2010,1,12,6.3199,25.36,25.77,2.03,0.0,2.87
2010,1,13,6.0514,25.56,25.19,8.34,0.0,2.81
2010,1,14,5.9618,25.46,26.04,1.25,0.0,2.66
2010,1,15,6.1056,25.53,24.8,3.3,0.0,2.72
2010,1,16,6.3737,25.58,22.59,0.08,0.0,2.91
2010,1,17,6.3559,24.83,22.37,0.06,0.0,2.8
2010,1,18,5.9402,23.54,23.67,0.23,0.0,3.88
2010,1,19,6.121,23.33,21.71,0.11,0.0,4.01
2010,1,20,6.2018,22.96,21.62,0.15,0.0,3.65
2010,1,21,6.1212,24.29,22.63,0.02,0.0,3.24
2010,1,22,6.1788,25.16,22.3,9.61,0.0,3.52
2010,1,23,6.2662,25.98,21.58,2.88,0.0,2.81
2010,1,24,6.2412,26.27,20.65,15.05,0.0,2.73
2010,1,25,5.5776,27.95,20.33,62.55,0.0,1.57
2010,1,26,5.7718,27.85,22.97,39.53,0.0,2.26
2010,1,27,6.1236,28.12,20.05,26.63,0.0,2.15
2010,1,28,5.0474,28.52,22.22,79.99,0.0,2.12
2010,1,29,6.1728,28.52,19.41,28.35,0.0,3.15
2010,1,30,6.4946,28.28,16.65,5.57,0.0,4.16
2010,1,31,6.7121,27.56,16.69,0.1,0.0,4.23
2010,2,1,6.3542,27.15,16.44,3.76,0.0,3.98
2010,2,2,6.3,28.33,14.42,42.63,0.0,4.26
2010,2,3,6.533,28.96,14.7,11.85,0.0,3.78
2010,2,4,6.3348,28.37,15.91,0.23,0.0,3.54
2010,2,5,5.3234,27.78,16.95,20.88,0.0,3.97
2010,2,6,6.0103,27.75,18.87,0.22,0.0,4.54
2010,2,7,6.504,26.9,20.65,2.46,0.0,3.44
2010,2,8,6.5054,26.47,18.89,3.82,0.0,2.66
2010,2,9,6.661,27.67,15.78,14.02,0.0,1.73
2010,2,10,6.2407,28.72,18.65,2.76,0.01,1.54
2010,2,11,5.9347,29.84,30.37,30.77,0.95,1.55
2010,2,12,5.6246,30.9,45.23,59.17,2.6,2.62
2010,2,13,4.6327,29.05,49.56,78.98,3.29,1.55
2010,2,14,5.6256,30.31,43.04,71.03,1.13,1.17
2010,2,15,4.9898,31.29,42.27,63.75,0.0,2.08
2010,2,16,5.2565,31.76,47.49,70.04,0.0,2.07
2010,2,17,6.2722,32.78,39.94,35.57,0.0,1.74
2010,2,18,6.2102,33.54,38.32,33.64,0.0,1.71
2010,2,19,6.353,33.35,41.92,21.88,0.0,1.96
2010,2,20,5.7859,33.66,38.72,43.45,0.02,1.83
2010,2,21,6.3295,33.49,35.72,30.91,0.01,1.96
