YEAR,MO,DY,ALLSKY_SFC_SW_DWN,T2M,RH2M,CLOUD_AMT,PRECTOTCORR,WS2M
2009,6,30,3.691,25.14,87.36,95.05,4.5,2.83
2009,7,1,4.8178,25.15,86.86,74.48,4.56,2.5
2009,7,2,5.605,25.58,85.48,47.78,1.96,2.68
2009,7,3,5.2325,25.87,87.72,39.95,5.96,2.71
2009,7,4,4.7328,25.83,88.91,89.95,8.27,2.77
2009,7,5,4.2029,25.78,89.9,83.61,7.98,3.17
2009,7,6,2.9844,25.75,88.97,82.32,10.53,3.5
2009,7,7,4.3025,25.25,89.99,86.48,9.46,3.43
2009,7,8,1.493,25.16,89.56,96.66,21.53,3.93
2009,7,9,2.7473,24.8,91.71,99.17,26.11,3.62
2009,7,10,2.7886,24.29,90.32,95.71,31.4,4.4
2009,7,11,4.3094,24.44,85.02,79.55,5.25,3.48
2009,7,12,4.8631,24.4,84.26,58.98,0.39,2.7
2009,7,13,4.177,24.23,86.58,79.39,0.95,2.88
2009,7,14,3.3223,24.5,87.76,81.02,2.43,3.37
2009,7,15,6.0701,24.65,86.23,35.19,0.69,3.0
2009,7,16,4.7467,24.82,86.04,44.28,0.65,2.81
2009,7,17,2.7266,24.82,88.89,93.25,4.33,3.89
2009,7,18,3.851,24.95,90.0,76.24,5.76,3.44
2009,7,19,5.7216,24.72,87.9,38.06,2.52,2.91
2009,7,20,5.2445,24.73,88.82,57.04,2.35,2.73
2009,7,21,3.2614,24.66,90.77,86.18,10.1,3.39
2009,7,22,3.9778,24.79,90.22,70.83,4.06,3.28
2009,7,23,4.5295,24.68,90.33,78.96,2.47,2.63
2009,7,24,4.5346,24.63,90.95,77.85,4.36,3.24
2009,7,25,3.343,24.37,87.43,87.61,0.29,4.04
2009,7,26,4.2977,23.93,86.71,79.64,0.07,3.52
2009,7,27,3.3682,23.79,88.86,71.91,1.52,3.72
2009,7,28,3.3115,23.74,88.99,82.24,1.67,3.67
2009,7,29,3.8278,23.42,90.3,73.57,0.25,2.82
2009,7,30,2.8608,23.45,92.28,89.93,1.96,3.58
2009,7,31,2.3194,23.52,92.31,98.17,5.48,3.61
2009,8,1,3.6374,23.66,91.43,68.72,0.51,2.98
2009,8,2,3.8035,23.67,89.88,63.91,0.25,2.66
2009,8,3,3.2719,23.63,90.97,76.45,1.33,3.03
2009,8,4,3.3809,23.61,91.98,82.1,0.42,2.89
2009,8,5,3.5666,23.72,91.91,79.14,0.16,2.87
2009,8,6,3.2071,23.4,93.66,88.25,0.3,2.64
2009,8,7,3.7222,23.93,91.41,78.07,0.22,2.64
2009,8,8,3.7421,23.97,91.19,72.99,0.19,2.82
2009,8,9,4.6176,23.94,91.76,62.67,0.66,3.11
2009,8,10,5.0002,23.81,92.31,68.61,0.77,2.85
2009,8,11,3.8177,23.76,92.29,82.8,0.92,2.8
2009,8,12,3.3434,23.73,91.89,89.56,1.16,2.96
2009,8,13,2.6525,23.5,92.7,96.7,2.48,3.15
2009,8,14,4.2122,23.53,92.04,88.74,0.87,2.9
2009,8,15,4.1702,23.32,92.62,72.75,0.33,2.32
2009,8,16,4.302,23.57,92.24,70.5,0.26,2.16
2009,8,17,3.805,23.53,92.65,82.56,0.84,2.85
2009,8,18,3.9238,23.28,93.45,79.57,0.64,2.57
2009,8,19,5.0021,23.63,91.54,75.44,0.29,2.67
2009,8,20,3.8839,23.49,93.03,88.69,0.84,2.57
2009,8,21,3.7589,23.72,92.29,96.21,1.47,2.95
2009,8,22,5.1586,23.89,91.26,67.65,0.36,1.94
2009,8,23,4.5,24.1,91.25,66.0,0.24,2.51
2009,8,24,4.8365,24.17,91.01,68.37,0.68,2.75
2009,8,25,2.7173,23.84,91.91,88.92,2.47,3.39
2009,8,26,4.387,23.78,91.89,83.38,1.02,3.37
2009,8,27,4.6164,24.01,90.73,68.72,0.53,2.58
2009,8,28,4.368,24.12,90.52,86.92,0.75,3.54
2009,8,29,4.049,24.02,91.46,93.61,0.86,3.95
2009,8,30,4.4292,23.92,91.53,70.81,1.32,2.86
2009,8,31,4.0824,23.89,91.94,87.23,2.07,2.59
2009,9,1,4.1491,24.12,91.37,81.97,0.79,2.52
2009,9,2,3.5561,24.26,90.41,90.89,0.48,2.76
2009,9,3,4.669,24.43,90.53,64.48,0.83,2.49
2009,9,4,3.9053,24.67,89.72,70.17,0.56,2.64
2009,9,5,4.7827,24.48,91.86,62.23,2.06,3.18
2009,9,6,4.8281,24.5,92.19,67.23,2.08,3.19
2009,9,7,5.1053,24.66,90.21,43.09,0.49,2.36
2009,9,8,4.8151,24.66,90.6,70.58,1.03,2.6
2009,9,9,5.0021,24.44,91.39,70.43,3.24,2.84
2009,9,10,3.5863,24.43,91.49,83.07,1.43,2.91
2009,9,11,4.0462,24.64,89.97,91.79,0.69,2.94
2009,9,12,4.1748,24.44,91.59,79.17,2.1,2.63
2009,9,13,5.2802,24.53,90.38,59.25,3.25,2.8
2009,9,14,4.5552,24.4,91.06,74.42,2.42,3.14
2009,9,15,3.0506,24.19,91.53,95.22,4.09,3.0
2009,9,16,3.24,24.1,91.35,73.56,3.16,2.61
2009,9,17,5.1108,24.59,88.91,46.54,0.65,2.38
2009,9,18,5.1718,24.54,89.43,39.5,0.07,2.56
2009,9,19,4.9068,24.36,90.19,43.03,0.06,2.9
2009,9,20,4.3157,24.23,90.41,84.62,0.09,3.23
2009,9,21,5.3162,24.35,88.99,47.31,0.06,2.54
2009,9,22,4.188,24.3,88.73,54.28,0.1,2.21
2009,9,23,5.6796,24.56,89.91,47.13,0.5,2.28
2009,9,24,5.3873,24.5,90.76,34.64,0.68,2.13
2009,9,25,4.5569,25.06,88.03,64.46,0.92,2.18
2009,9,26,4.4088,25.12,89.34,61.45,2.05,2.93
2009,9,27,4.7678,24.78,91.73,58.9,2.01,2.77
2009,9,28,5.0971,25.18,89.75,42.38,1.11,2.27
2009,9,29,5.7084,25.19,88.91,38.22,0.87,2.81
2009,9,30,5.7406,25.35,87.98,31.82,0.57,2.69
2009,10,1,5.6407,25.23,89.01,43.26,0.8,2.72
2009,10,2,5.2198,25.62,87.49,55.7,1.5,2.73
2009,10,3,5.3887,25.55,87.62,55.94,1.6,3.04
2009,10,4,5.1619,25.75,86.67,45.87,1.56,2.86
2009,10,5,5.1967,25.46,88.67,70.04,2.21,3.18
2009,10,6,4.4417,25.52,87.41,88.89,2.35,3.09
2009,10,7,5.1451,25.65,87.13,71.59,3.53,3.48
2009,10,8,4.277,25.51,87.52,82.13,2.09,3.45
2009,10,9,5.4466,25.66,87.13,54.64,1.18,3.44
2009,10,10,5.1432,25.88,85.04,38.19,0.77,3.09
2009,10,11,5.4864,25.73,85.56,44.54,1.4,3.4
2009,10,12,5.4838,25.75,85.33,35.6,1.81,3.3
2009,10,13,4.6063,25.78,84.25,70.72,1.85,3.56
2009,10,14,4.1688,25.38,85.56,84.08,2.26,3.23
2009,10,15,4.3452,25.29,84.97,59.9,2.12,2.82
2009,10,16,5.1677,25.51,84.19,38.22,0.83,2.81
2009,10,17,5.6755,25.94,83.6,28.33,0.51,2.71
2009,10,18,5.6282,26.22,83.76,26.59,0.62,3.13
2009,10,19,4.8202,26.3,84.24,57.37,0.97,3.37
2009,10,20,4.5713,25.83,86.23,73.47,3.08,3.57
2009,10,21,5.2421,25.76,85.54,56.05,6.18,2.85
2009,10,22,5.353,25.92,84.59,38.76,3.28,2.55
2009,10,23,6.3744,26.14,82.54,15.56,1.51,2.32
2009,10,24,5.0923,26.2,83.32,67.85,2.36,2.27
2009,10,25,5.8663,26.18,84.09,41.62,2.18,2.1
2009,10,26,5.4264,26.64,82.44,57.95,2.7,2.01
2009,10,27,5.339,26.3,86.52,54.75,6.72,2.46
2009,10,28,5.1725,26.14,86.5,80.36,7.15,2.98
2009,10,29,4.187,25.7,88.75,93.35,9.47,2.99
2009,10,30,5.417,25.97,85.85,47.95,3.24,2.07
2009,10,31,6.0394,26.32,82.73,25.04,0.88,1.73
2009,11,1,5.2114,26.53,85.74,44.85,4.44,2.5
2009,11,2,4.5082,26.43,86.79,64.01,1.95,2.48
2009,11,3,5.1794,26.42,88.4,57.36,3.07,2.69
2009,11,4,5.1101,26.33,88.77,59.6,2.6,2.86
2009,11,5,3.4294,25.97,87.66,71.43,2.04,2.68
2009,11,6,5.6506,26.58,84.16,46.19,0.76,2.27
2009,11,7,5.5783,26.46,87.62,37.17,1.8,2.64
2009,11,8,4.8545,26.43,88.0,61.08,3.7,3.51
2009,11,9,4.7165,26.15,87.29,61.48,6.51,2.68
2009,11,10,5.7274,26.39,83.28,39.26,0.47,1.89
2009,11,11,5.4266,26.52,84.91,28.87,2.76,2.47
2009,11,12,5.9102,26.64,84.49,28.11,1.86,2.65
2009,11,13,5.5044,26.77,83.85,38.53,2.56,2.46
2009,11,14,5.5337,26.83,84.33,50.5,4.23,2.73
2009,11,15,5.3021,26.81,84.52,46.61,4.11,2.49
2009,11,16,5.6827,26.65,85.12,18.61,1.73,1.94
2009,11,17,5.5661,26.96,81.36,17.57,0.11,1.7
2009,11,18,5.4314,27.08,80.51,25.25,0.13,2.28
2009,11,19,5.0846,27.1,79.0,32.66,0.28,2.11
2009,11,20,5.3232,27.13,78.26,15.27,0.15,1.47
2009,11,21,5.4442,27.24,77.66,9.65,0.02,1.87
2009,11,22,5.6393,27.38,75.98,11.79,0.0,1.55
2009,11,23,5.4288,27.29,78.14,19.85,0.03,1.86
2009,11,24,4.7117,27.6,77.97,71.42,0.26,1.88
2009,11,25,5.7245,27.98,76.25,20.77,0.02,1.7
2009,11,26,5.7845,27.81,79.14,14.43,0.23,2.13
2009,11,27,5.5082,27.7,80.7,16.22,0.07,2.39
2009,11,28,4.955,27.69,79.66,44.98,0.05,2.07
2009,11,29,5.2051,27.72,77.21,19.97,0.09,1.73
2009,11,30,5.4547,28.07,74.04,14.46,0.03,1.57
2009,12,1,5.509,28.29,72.95,7.25,0.03,1.56
2009,12,2,5.286,27.75,79.59,15.41,0.04,2.05
2009,12,3,5.2361,28.11,78.5,25.57,0.02,1.96
2009,12,4,5.1881,28.01,77.97,29.01,0.04,2.0
2009,12,5,4.7959,27.87,78.32,45.83,0.03,2.14
2009,12,6,5.1857,28.32,76.76,22.95,0.03,1.93
2009,12,7,5.0846,28.1,79.61,29.01,0.24,2.17
2009,12,8,5.4053,28.36,78.58,12.66,0.2,2.48
2009,12,9,4.8401,27.61,81.8,75.83,0.39,2.66
2009,12,10,4.5139,27.86,78.48,92.26,0.25,2.96
2009,12,11,4.6406,27.77,79.02,71.98,0.48,2.87
2009,12,12,4.7794,27.43,81.74,65.63,1.18,2.86
2009,12,13,2.9405,27.24,79.67,87.68,0.78,2.92
2009,12,14,5.9172,27.65,74.14,10.1,0.49,2.06
2009,12,15,5.4365,28.05,78.4,17.33,0.31,2.02
2009,12,16,4.8727,27.99,81.56,40.76,0.66,2.3
2009,12,17,5.0534,28.21,80.16,21.54,0.09,2.38
2009,12,18,5.2452,28.51,78.36,30.69,0.36,2.82
2009,12,19,5.4154,28.25,80.61,18.95,0.43,2.96
2009,12,20,4.8614,27.96,83.43,32.52,0.67,2.99
2009,12,21,4.837,27.97,82.27,47.13,0.51,3.14
2009,12,22,4.9886,28.29,79.36,51.97,0.53,2.73
2009,12,23,5.6352,28.5,79.49,15.11,0.32,2.7
2009,12,24,5.2594,28.34,79.55,20.79,0.39,2.77
2009,12,25,5.4643,28.13,80.27,34.99,0.54,2.73
2009,12,26,4.8305,27.64,82.13,85.24,0.51,2.67
2009,12,27,5.683,27.67,78.65,10.38,0.01,2.29
2009,12,28,5.6534,27.58,76.72,8.56,0.01,2.16
2009,12,29,5.2687,27.79,76.2,10.26,0.01,2.24
2009,12,30,5.0575,27.85,77.74,20.03,0.02,2.29
2009,12,31,4.8094,27.64,79.67,31.32,0.03,2.49
2010,1,1,5.5651,27.83,79.52,30.52,0.11,2.35
2010,1,2,5.0618,28.05,77.49,49.99,0.1,2.13
2010,1,3,5.4348,27.98,79.93,9.37,0.09,2.25
2010,1,4,5.341,27.96,80.15,14.52,0.14,2.62
2010,1,5,5.2814,28.3,77.78,18.8,0.22,2.95
2010,1,6,5.0683,28.13,79.16,18.09,1.4,3.22
2010,1,7,4.879,28.16,80.38,37.17,0.83,3.04
2010,1,8,5.052,28.0,81.57,25.06,1.17,2.76
2010,1,9,4.8804,27.58,85.08,42.23,0.68,2.48
2010,1,10,4.7242,27.52,84.86,57.68,0.61,2.55
2010,1,11,5.0842,28.12,78.23,40.49,1.09,2.44
2010,1,12,5.3657,28.57,77.3,13.75,1.83,3.1
2010,1,13,5.5649,28.18,81.94,26.67,1.15,3.65
2010,1,14,4.937,27.99,82.04,37.48,1.44,3.47
2010,1,15,5.4094,27.77,81.4,47.97,1.21,3.23
2010,1,16,5.1811,27.91,80.33,49.94,0.42,2.52
2010,1,17,5.5536,28.02,79.42,8.83,0.05,2.56
2010,1,18,4.943,27.96,79.81,25.99,0.26,2.54
2010,1,19,5.0215,28.34,76.15,26.68,0.31,1.84
2010,1,20,5.1516,28.07,77.15,18.76,0.05,1.67
2010,1,21,4.693,28.0,76.82,8.84,0.0,2.05
2010,1,22,5.2054,27.86,75.53,19.78,0.0,2.36
2010,1,23,5.2884,28.14,75.34,18.81,0.0,2.38
2010,1,24,5.1365,28.13,78.98,34.38,0.12,2.82
2010,1,25,4.801,28.12,80.23,77.36,0.59,3.22
2010,1,26,5.1031,28.28,80.06,56.23,1.15,3.44
2010,1,27,4.3094,28.43,79.93,60.86,1.4,3.38
2010,1,28,4.8528,28.31,79.48,93.16,1.0,3.13
2010,1,29,5.0282,28.73,79.42,83.68,1.6,3.02
2010,1,30,5.3364,28.93,80.55,69.06,0.61,2.67
2010,1,31,5.5706,29.16,77.88,12.76,0.03,2.44
2010,2,1,5.4658,28.95,78.65,17.7,0.04,3.37
2010,2,2,5.5946,29.12,77.11,38.82,0.16,3.93
2010,2,3,5.934,28.76,78.58,17.09,0.09,3.13
2010,2,4,5.67,28.73,80.06,13.2,0.08,3.0
2010,2,5,5.5886,29.05,78.91,16.14,0.77,2.47
2010,2,6,5.7766,29.34,74.25,6.78,0.44,1.87
2010,2,7,5.2294,28.72,78.49,4.7,0.44,2.45
2010,2,8,5.4972,28.91,76.43,8.78,0.95,2.71
2010,2,9,5.4878,28.71,78.36,15.65,0.63,3.11
2010,2,10,5.329,28.42,79.76,34.23,1.65,3.26
2010,2,11,5.1996,28.58,74.37,37.39,2.87,2.07
2010,2,12,5.0378,28.38,80.31,48.3,4.05,3.09
2010,2,13,6.0288,28.98,79.34,22.99,4.07,2.43
2010,2,14,1.5122,29.0,80.65,96.51,3.02,3.06
2010,2,15,5.8147,28.44,78.36,66.2,0.01,3.65
2010,2,16,6.4644,28.78,77.12,31.82,0.02,3.11
2010,2,17,6.1277,28.74,80.9,30.66,0.04,3.13
2010,2,18,5.8147,28.71,82.18,41.39,0.03,3.2
2010,2,19,6.048,29.03,81.12,15.04,0.03,3.37
2010,2,20,5.6791,28.73,83.63,23.38,1.85,3.12
2010,2,21,5.4106,28.81,82.41,50.16,1.77,3.37
2010,2,22,5.839,28.99,82.4,35.88,2.17,3.25
2010,2,23,5.599,28.83,82.88,48.13,1.46,3.32
2010,2,24,5.8387,28.61,84.25,27.53,1.6,3.47
2010,2,25,5.7058,29.05,80.38,68.34,0.8,3.68
2010,2,26,5.0422,28.91,82.78,57.36,0.7,3.68
2010,2,27,6.1711,29.01,82.58,50.13,0.65,3.52
2010,2,28,5.7886,28.91,82.92,61.57,0.67,3.08
2010,3,1,5.8202,28.49,83.17,44.16,0.54,2.46
2010,3,2,6.1318,28.56,82.3,26.92,0.75,2.33
2010,3,3,5.8282,28.52,83.97,53.82,1.62,2.81
2010,3,4,5.6887,28.58,85.08,58.75,1.97,2.8
2010,3,5,4.7162,28.7,83.89,74.18,1.97,2.68
2010,3,6,5.0477,28.45,83.89,65.89,1.3,2.8
2010,3,7,6.5474,28.5,82.43,29.0,3.92,2.63
2010,3,8,5.7658,28.35,83.0,37.74,5.36,2.86
2010,3,9,4.951,28.68,80.71,77.06,9.64,3.15
2010,3,10,5.3242,28.2,83.98,67.72,6.19,2.97
2010,3,11,5.953,28.2,82.53,42.81,6.94,2.64
2010,3,12,4.8701,28.11,84.73,67.56,6.55,2.91
2010,3,13,5.8649,28.39,83.06,45.04,9.45,3.24
2010,3,14,4.0435,28.43,83.22,97.4,5.32,4.18
2010,3,15,6.4378,28.02,81.49,46.64,7.14,4.22
2010,3,16,2.8246,27.79,78.18,96.75,4.2,3.06
2010,3,17,5.8202,28.23,78.5,36.0,1.85,2.05
2010,3,18,6.5753,28.39,81.45,26.22,1.76,2.32
2010,3,19,5.6882,28.35,82.46,50.27,1.82,2.22
2010,3,20,3.5873,27.91,83.38,95.94,4.14,2.62
2010,3,21,3.6574,28.86,72.77,83.56,0.36,1.77
2010,3,22,2.7943,29.16,69.66,91.31,0.51,1.63
2010,3,23,3.1692,28.77,74.04,91.02,0.14,1.72
2010,3,24,3.745,28.25,77.44,63.66,0.15,2.21
2010,3,25,3.7092,28.45,80.07,76.16,0.51,2.5
2010,3,26,4.1474,28.38,80.27,89.19,0.79,1.98
2010,3,27,5.0738,28.71,80.89,70.69,2.93,2.66
2010,3,28,5.075,28.52,83.95,67.8,3.6,2.62
2010,3,29,5.1216,28.55,82.44,60.46,2.08,2.3
2010,3,30,4.6428,28.73,83.37,79.45,2.34,2.47
2010,3,31,5.5774,28.44,84.01,63.5,2.73,2.46
2010,4,1,6.0206,28.42,84.35,47.86,3.12,2.54
2010,4,2,5.7626,28.26,85.46,70.0,2.28,2.74
2010,4,3,5.0957,28.45,85.63,91.82,3.39,3.22
2010,4,4,6.067,29.18,74.89,59.12,1.82,3.1
2010,4,5,5.7394,29.24,80.62,46.0,3.59,3.06
2010,4,6,4.3224,28.94,80.84,83.76,2.1,2.39
2010,4,7,6.0605,28.7,83.27,50.83,3.02,2.43
2010,4,8,6.0638,29.13,81.31,22.8,2.91,2.45
2010,4,9,6.0965,29.08,81.52,19.31,1.59,2.84
2010,4,10,2.0688,28.93,77.04,80.44,2.44,2.79
2010,4,11,5.5702,28.78,80.48,73.14,1.41,2.65
2010,4,12,5.9722,28.94,81.97,37.14,1.41,3.4
2010,4,13,5.868,28.82,82.86,26.94,0.86,3.01
2010,4,14,5.3482,28.93,82.05,58.31,2.14,2.61
2010,4,15,5.5111,29.01,82.77,82.79,1.84,3.13
2010,4,16,4.8295,28.99,83.08,99.27,6.54,3.04
2010,4,17,4.1179,28.96,79.42,96.43,1.17,2.03
2010,4,18,6.6982,30.13,71.48,40.96,0.96,1.86
2010,4,19,6.3022,29.4,83.38,35.09,5.32,3.09
2010,4,20,4.711,28.94,84.37,99.37,5.66,3.11
2010,4,21,4.7642,28.76,80.73,90.19,4.72,2.85
2010,4,22,4.9632,28.4,85.56,82.39,8.4,3.06
2010,4,23,4.2562,28.26,82.95,84.95,2.48,2.94
2010,4,24,5.5097,28.27,83.83,54.01,7.87,1.93
2010,4,25,6.061,27.9,84.25,47.78,4.71,2.2
2010,4,26,5.5195,28.43,83.78,54.52,9.86,2.51
2010,4,27,3.192,27.87,81.88,97.11,4.38,1.64
2010,4,28,5.3033,28.28,82.91,80.86,8.62,2.04
2010,4,29,6.1656,27.8,84.15,73.94,4.76,2.71
2010,4,30,5.5558,27.94,84.32,88.69,7.57,2.91
2010,5,1,5.8553,28.18,82.77,80.63,7.41,2.61
2010,5,2,4.7926,27.56,85.44,92.87,8.24,2.77
2010,5,3,5.2399,27.34,84.91,97.1,4.51,2.3
2010,5,4,5.7533,28.08,82.55,71.9,4.13,2.65
2010,5,5,4.1558,27.67,86.15,95.95,5.11,3.27
2010,5,6,6.5242,27.89,83.16,49.86,0.72,2.39
2010,5,7,3.5021,27.31,85.25,93.32,2.2,1.8
2010,5,8,4.6819,28.02,83.15,69.42,2.47,2.15
2010,5,9,5.6693,27.98,86.03,86.32,3.09,2.46
2010,5,10,6.0072,28.28,84.45,38.51,2.71,2.32
2010,5,11,5.9196,28.48,84.39,18.78,2.39,2.54
2010,5,12,5.6681,28.61,85.17,43.63,2.36,2.8
2010,5,13,5.0746,28.3,86.93,81.82,3.08,2.98
2010,5,14,5.8075,27.95,81.97,52.69,2.18,2.57
2010,5,15,5.3626,28.2,81.47,59.23,2.28,2.97
2010,5,16,4.9534,27.88,85.53,79.84,11.71,2.81
2010,5,17,3.3161,27.24,87.97,69.75,6.48,2.24
2010,5,18,5.304,27.78,84.6,55.91,6.11,3.24
2010,5,19,5.591,27.94,81.75,30.91,7.05,3.01
2010,5,20,4.6169,27.98,82.97,69.63,10.41,2.55
2010,5,21,4.2828,27.65,84.21,87.72,2.91,2.62
2010,5,22,5.256,27.72,81.91,68.37,0.8,2.6
2010,5,23,4.2425,28.17,79.53,83.29,0.65,2.71
2010,5,24,5.3122,28.21,81.08,80.64,0.65,2.74
2010,5,25,5.7115,28.11,84.54,47.6,2.63,2.74
2010,5,26,1.549,27.79,88.4,99.15,17.08,2.81
2010,5,27,4.6625,27.39,88.88,92.82,8.91,2.93
2010,5,28,4.7974,26.8,89.61,72.67,17.01,2.19
2010,5,29,4.0668,27.13,87.69,91.29,12.69,1.98
2010,5,30,3.9422,27.25,88.82,99.62,15.95,3.32
2010,5,31,4.0867,26.79,90.51,99.61,10.2,3.29
2010,6,1,3.9948,26.52,90.22,95.8,7.91,2.93
2010,6,2,4.2446,26.49,89.62,84.12,6.83,3.17
2010,6,3,4.5737,26.45,87.23,75.88,8.92,2.8
2010,6,4,1.373,26.15,90.88,97.66,20.97,4.04
2010,6,5,4.6464,26.62,85.93,82.73,6.09,2.53
2010,6,6,5.4288,26.87,88.14,74.4,13.37,2.17
2010,6,7,4.6853,26.74,88.96,88.59,11.4,2.34
2010,6,8,3.804,26.82,88.66,71.03,13.49,3.16
2010,6,9,2.861,26.78,85.79,99.08,11.04,3.38
2010,6,10,3.5561,26.05,88.9,93.6,5.11,2.48
2010,6,11,4.6015,26.25,88.29,71.64,5.0,1.9
2010,6,12,4.8264,26.58,89.11,59.21,3.69,2.91
2010,6,13,2.5421,26.6,89.89,94.38,4.74,3.71
2010,6,14,3.2162,26.48,87.5,98.3,3.15,3.47
2010,6,15,3.8105,26.34,88.42,97.05,14.44,3.13
2010,6,16,1.4066,25.64,89.38,99.29,18.74,2.74
2010,6,17,5.5512,25.82,87.91,68.07,4.09,2.84
2010,6,18,4.7148,26.22,88.39,67.18,6.94,2.44
2010,6,19,4.9478,26.08,89.42,57.09,9.78,2.39
2010,6,20,1.567,26.34,87.1,93.25,2.91,3.05
2010,6,21,2.8598,26.19,88.4,91.01,3.76,2.54
2010,6,22,4.8353,26.4,88.6,75.76,3.99,2.3
2010,6,23,4.7566,26.62,89.07,65.89,3.16,3.08
2010,6,24,3.6996,26.12,89.34,90.64,7.57,3.65
2010,6,25,2.424,25.88,86.48,98.53,10.85,4.29
2010,6,26,2.1929,25.67,87.37,95.86,2.71,3.19
2010,6,27,4.795,25.62,85.81,80.77,2.18,2.54
2010,6,28,4.321,25.46,85.23,62.55,0.86,2.73
2010,6,29,4.0745,25.61,85.86,57.75,1.03,2.52
2010,6,30,5.5277,25.86,88.08,51.19,4.82,3.36
2010,7,1,3.5695,25.7,89.53,90.44,8.84,3.7
2010,7,2,4.7126,25.84,86.01,83.02,3.33,2.76
2010,7,3,4.967,25.71,86.79,49.59,1.92,2.96
2010,7,4,4.3354,25.52,88.72,80.06,2.64,2.43
2010,7,5,4.3054,25.05,91.07,83.77,2.26,2.94
2010,7,6,3.5498,25.03,90.83,83.5,3.04,3.06
2010,7,7,3.9106,25.05,90.44,83.54,3.11,2.35
2010,7,8,5.1456,25.37,90.01,55.25,3.86,2.44
2010,7,9,4.6267,25.17,90.69,79.76,6.29,3.03
2010,7,10,2.8361,24.86,87.11,98.98,3.08,3.81
2010,7,11,4.6414,24.65,86.71,90.25,0.4,2.63
2010,7,12,4.7789,24.94,87.81,66.33,0.94,2.25
2010,7,13,3.8278,24.63,91.17,69.4,3.82,2.85
2010,7,14,4.0637,24.62,91.29,89.16,6.29,2.89
2010,7,15,2.7754,24.5,92.02,95.14,10.83,3.49
2010,7,16,2.6599,24.34,90.15,99.37,3.25,3.92
2010,7,17,3.8074,24.51,86.36,83.86,0.82,3.12
2010,7,18,6.0703,24.65,85.56,28.74,0.2,1.9
2010,7,19,5.9556,24.51,85.52,35.95,0.09,2.63
2010,7,20,4.6898,24.57,86.49,78.7,0.16,3.36
2010,7,21,5.0753,24.35,84.56,65.23,0.18,3.55
2010,7,22,5.345,24.5,83.76,48.88,0.01,3.55
2010,7,23,3.66,24.38,83.11,84.44,0.18,4.41
2010,7,24,5.3904,24.29,82.35,62.65,0.14,3.27
2010,7,25,5.8951,24.12,86.22,62.82,0.03,3.11
2010,7,26,4.3754,24.51,87.25,60.35,0.15,3.72
2010,7,27,4.7498,24.56,88.91,83.25,1.12,3.46
2010,7,28,5.0885,24.59,86.86,57.51,0.34,3.14
2010,7,29,4.4748,24.63,84.1,53.46,0.06,2.89
2010,7,30,3.9737,24.43,84.59,78.6,0.02,3.81
2010,7,31,5.2771,24.41,83.88,49.12,0.02,2.95
2010,8,1,5.4379,24.23,85.22,50.34,0.0,2.57
2010,8,2,5.8786,24.42,84.34,24.59,0.0,2.34
2010,8,3,5.0352,24.4,86.71,53.19,0.05,3.03
2010,8,4,5.2913,24.62,87.0,38.27,0.17,3.04
2010,8,5,5.761,24.89,86.63,34.07,0.06,2.86
2010,8,6,5.1259,24.89,89.04,46.95,0.83,3.23
2010,8,7,4.5305,24.66,91.44,82.76,2.55,3.25
2010,8,8,2.9172,24.51,90.21,94.39,1.43,3.71
2010,8,9,4.1057,24.54,90.66,92.72,6.38,2.29
2010,8,10,3.3886,24.87,90.24,83.77,2.58,2.52
2010,8,11,2.3746,24.42,91.59,96.87,2.53,3.92
2010,8,12,3.3226,24.07,90.56,96.23,3.72,3.38
2010,8,13,3.9382,23.98,91.46,87.1,2.09,2.63
2010,8,14,4.297,24.22,91.56,86.35,2.85,2.34
2010,8,15,4.5499,24.64,91.9,52.59,2.18,1.68
2010,8,16,5.2762,24.92,91.69,54.69,1.63,2.01
2010,8,17,2.3294,24.75,92.49,88.43,6.29,2.44
2010,8,18,5.2013,24.79,88.69,58.05,1.58,2.7
2010,8,19,6.179,24.91,87.52,47.68,0.52,2.37
2010,8,20,2.4703,24.41,92.79,98.57,5.89,2.97
2010,8,21,3.7032,24.64,90.74,93.97,6.19,3.36
2010,8,22,3.8549,24.91,88.28,70.64,2.17,3.39
2010,8,23,3.7997,24.89,86.75,73.41,1.69,3.01
2010,8,24,3.0418,24.43,89.2,91.59,1.02,3.25
2010,8,25,4.6894,24.47,89.74,84.43,0.96,3.03
2010,8,26,4.4122,24.65,89.9,70.22,0.37,3.01
2010,8,27,4.8401,24.75,89.86,77.92,0.45,3.29
2010,8,28,4.7784,24.62,89.38,71.78,0.57,3.02
2010,8,29,3.5486,24.69,89.04,91.16,0.76,3.48
2010,8,30,4.6207,24.87,88.14,80.14,1.24,3.3
2010,8,31,3.8993,24.84,88.2,90.92,0.81,3.76
2010,9,1,3.9089,24.86,86.75,73.33,0.74,3.43
2010,9,2,6.1915,25.14,84.62,40.0,0.15,2.57
2010,9,3,4.1885,25.2,85.34,85.22,1.05,2.86
2010,9,4,3.7718,25.02,87.7,74.26,1.59,3.3
2010,9,5,3.9106,25.17,87.24,88.55,2.62,3.56
2010,9,6,4.7479,25.12,87.93,78.58,1.6,3.66
2010,9,7,5.1343,25.18,87.17,78.88,3.27,3.03
2010,9,8,3.4598,25.09,87.14,86.99,2.47,3.72
2010,9,9,5.3964,25.14,87.29,52.14,1.55,3.35
