YEAR,MO,DY,ALLSKY_SFC_SW_DWN,T2M,RH2M,CLOUD_AMT,PRECTOTCORR,WS2M
2009,7,11,3.1656,25.23,83.41,86.16,4.2,2.58
2009,7,12,4.9536,25.81,80.55,68.76,0.76,1.85
2009,7,13,5.6566,26.97,78.27,53.71,6.77,1.21
2009,7,14,3.3082,26.51,81.5,80.11,5.8,1.69
2009,7,15,5.5147,26.21,82.04,50.5,3.26,2.06
2009,7,16,6.3802,26.78,78.33,20.88,5.35,1.15
2009,7,17,3.7346,26.68,82.38,79.86,9.44,2.06
2009,7,18,3.804,25.88,84.61,89.87,7.8,2.39
2009,7,19,5.2198,25.97,82.25,55.36,3.57,1.67
2009,7,20,6.421,27.04,79.09,27.33,11.26,1.27
2009,7,21,2.0911,26.65,83.74,89.29,12.69,1.41
2009,7,22,4.717,25.94,86.28,81.32,11.8,1.69
2009,7,23,5.839,26.2,84.83,54.75,13.67,2.0
2009,7,24,5.3462,26.47,83.98,80.31,9.65,2.0
2009,7,25,1.9303,25.88,87.56,75.43,3.15,2.09
2009,7,26,4.9546,26.25,84.35,69.11,1.75,1.28
2009,7,27,3.901,25.44,86.9,86.04,7.3,1.92
2009,7,28,3.4162,24.9,90.54,98.93,17.24,2.21
2009,7,29,4.541,25.94,83.46,60.61,5.33,2.2
2009,7,30,5.5202,26.36,84.68,50.39,11.43,1.37
2009,7,31,2.0575,25.72,89.45,99.11,11.45,1.16
2009,8,1,3.775,24.99,87.74,88.41,14.88,2.56
2009,8,2,5.2865,25.9,85.65,56.95,7.61,1.99
2009,8,3,4.1299,25.42,91.18,94.65,17.29,1.66
2009,8,4,4.729,25.89,87.25,89.67,5.42,1.23
2009,8,5,5.4653,25.8,86.57,71.64,2.7,1.27
2009,8,6,2.1413,25.43,90.0,97.59,6.99,1.45
2009,8,7,4.122,25.08,90.16,63.88,6.07,1.35
2009,8,8,6.0823,25.66,84.02,42.1,2.63,1.36
2009,8,9,5.7602,26.53,83.0,68.84,1.89,1.19
2009,8,10,3.9545,26.35,85.02,82.71,1.99,1.49
2009,8,11,5.0954,26.68,81.76,88.73,4.44,0.92
2009,8,12,4.5156,26.35,83.85,91.09,3.16,1.45
2009,8,13,4.2739,24.77,89.51,87.75,6.04,2.33
2009,8,14,3.7668,25.53,86.19,88.44,3.18,1.22
2009,8,15,4.3834,25.26,86.0,79.82,5.25,1.86
2009,8,16,5.2946,26.12,82.94,73.65,8.78,0.99
2009,8,17,4.7808,25.68,86.0,95.05,6.96,1.34
2009,8,18,2.8685,25.33,86.0,90.6,7.37,1.23
2009,8,19,3.7726,24.63,89.68,84.84,4.46,1.64
2009,8,20,4.7383,25.45,84.37,85.1,6.48,0.85
2009,8,21,4.7513,25.63,85.15,87.34,4.96,1.03
2009,8,22,3.9989,26.08,85.6,92.57,7.58,2.12
2009,8,23,3.786,24.99,87.5,92.58,7.28,1.08
2009,8,24,5.7151,26.33,81.0,45.06,1.69,1.23
2009,8,25,2.7494,25.88,84.75,94.52,5.24,0.71
2009,8,26,5.1917,26.1,84.38,95.98,6.29,1.01
2009,8,27,4.6178,26.81,83.23,61.22,2.47,0.65
2009,8,28,5.7842,27.1,81.33,70.62,2.66,1.02
2009,8,29,3.0552,24.18,91.99,99.61,7.02,2.06
2009,8,30,4.7657,25.1,84.6,58.35,2.91,1.35
2009,8,31,4.8173,25.63,85.89,85.28,4.54,1.47
2009,9,1,2.0302,25.0,90.95,99.14,9.21,2.48
2009,9,2,4.0922,25.81,85.63,84.63,3.91,2.12
2009,9,3,4.7011,25.11,88.12,90.93,10.67,1.3
2009,9,4,4.403,25.93,83.88,82.71,4.3,0.83
2009,9,5,5.3758,27.64,74.61,78.94,6.49,0.61
2009,9,6,3.227,25.45,87.45,80.75,10.39,1.04
2009,9,7,4.5689,25.39,87.64,89.03,7.28,1.23
2009,9,8,6.0883,26.81,79.97,63.07,6.53,0.91
2009,9,9,6.5786,26.98,82.15,65.26,6.88,0.92
2009,9,10,4.9164,25.98,87.64,89.13,6.93,1.05
2009,9,11,3.9523,25.38,88.07,88.04,14.29,1.24
2009,9,12,4.507,25.46,87.27,61.65,6.89,0.67
2009,9,13,2.7902,25.35,87.53,93.74,9.02,1.0
2009,9,14,5.117,25.81,83.6,87.41,10.47,0.8
2009,9,15,1.6956,25.41,84.96,96.62,10.48,0.94
2009,9,16,5.1298,25.44,85.83,88.47,5.68,1.37
2009,9,17,3.9002,25.57,83.54,79.54,4.01,0.75
2009,9,18,6.6931,27.07,78.77,15.34,2.41,0.92
2009,9,19,5.603,26.53,86.24,67.58,3.47,1.25
2009,9,20,4.1849,25.54,90.05,98.1,5.43,1.36
2009,9,21,4.7674,25.37,87.3,68.93,3.64,1.17
2009,9,22,5.2238,26.44,82.06,36.34,3.42,0.96
2009,9,23,6.251,27.21,80.96,70.87,5.84,0.79
2009,9,24,6.5899,26.47,84.63,45.86,2.83,1.19
2009,9,25,4.2173,26.63,84.83,45.32,3.25,1.02
2009,9,26,5.8951,25.67,87.06,70.2,4.47,1.16
2009,9,27,5.5553,26.04,83.74,86.57,3.58,1.03
2009,9,28,6.1562,26.93,79.7,52.29,9.28,0.64
2009,9,29,3.3278,26.2,83.84,78.17,10.18,1.06
2009,9,30,6.0149,26.49,83.44,45.11,10.86,1.25
2009,10,1,5.0369,26.5,84.95,70.29,5.88,1.05
2009,10,2,5.1574,26.05,86.35,43.37,7.31,1.17
2009,10,3,5.9892,26.74,84.7,28.47,1.28,1.24
2009,10,4,5.989,26.96,83.27,57.46,1.62,1.4
2009,10,5,5.4694,26.14,86.3,75.12,2.25,1.46
2009,10,6,4.3478,26.18,86.21,81.5,3.13,1.52
2009,10,7,5.2298,26.59,84.3,64.65,1.61,1.03
2009,10,8,2.047,26.54,83.0,98.69,8.89,1.28
2009,10,9,4.8847,26.6,83.6,74.18,5.04,1.44
2009,10,10,6.2794,27.4,79.33,36.09,4.72,1.01
2009,10,11,6.3242,27.76,77.11,18.66,3.67,1.06
2009,10,12,6.3526,28.01,74.93,35.05,4.15,1.09
2009,10,13,5.0508,27.58,79.0,76.69,6.22,1.31
2009,10,14,5.4682,26.91,82.84,75.37,7.57,1.1
2009,10,15,5.329,25.97,84.88,78.21,15.08,2.05
2009,10,16,5.3537,26.59,82.52,84.87,6.89,0.88
2009,10,17,5.9738,27.2,81.92,38.62,2.71,1.05
2009,10,18,5.5474,27.41,80.25,53.0,0.62,1.38
2009,10,19,6.0682,27.44,78.85,26.98,1.07,1.27
2009,10,20,5.4334,26.69,82.98,62.15,1.23,1.67
2009,10,21,3.5412,26.12,84.44,85.5,1.14,1.41
2009,10,22,5.4389,26.47,81.89,43.34,2.29,1.07
2009,10,23,4.6872,26.18,84.87,77.57,5.92,1.21
2009,10,24,3.0953,25.51,88.74,94.46,5.8,1.13
2009,10,25,5.5951,26.06,83.73,54.82,4.49,1.11
2009,10,26,6.276,26.87,80.68,18.42,4.93,1.04
2009,10,27,5.5798,26.53,82.28,62.96,6.48,1.74
2009,10,28,5.9585,26.55,80.3,32.48,3.75,1.23
2009,10,29,5.2421,26.22,83.32,53.41,8.35,1.23
2009,10,30,4.8403,26.19,83.72,78.41,4.73,1.6
2009,10,31,5.484,26.73,82.86,72.67,7.24,1.4
2009,11,1,5.2222,26.4,81.59,51.77,3.91,1.76
2009,11,2,5.3114,27.17,76.47,65.7,1.64,1.09
2009,11,3,5.5572,27.23,75.39,59.27,1.85,0.88
2009,11,4,6.167,26.39,69.25,44.71,1.41,0.54
2009,11,5,5.749,26.21,78.18,56.89,1.77,1.24
2009,11,6,5.8817,27.23,78.11,20.73,0.93,1.28
2009,11,7,5.3705,27.76,75.86,75.84,1.29,1.09
2009,11,8,4.8197,27.16,81.7,86.18,2.28,1.75
2009,11,9,5.383,26.66,82.99,47.63,1.8,2.26
2009,11,10,5.4842,27.07,78.46,48.27,1.85,1.56
2009,11,11,5.4314,27.53,75.95,51.57,2.91,1.1
2009,11,12,5.9093,27.33,78.46,27.56,1.34,1.04
2009,11,13,5.8807,27.56,76.53,25.2,1.37,1.17
2009,11,14,5.6551,27.12,80.83,43.81,1.29,1.35
2009,11,15,5.1247,27.03,77.73,59.22,1.71,0.84
2009,11,16,5.2337,27.1,75.81,32.0,0.64,1.31
2009,11,17,5.8308,24.64,70.47,1.27,0.0,1.81
2009,11,18,5.3052,23.8,67.7,0.23,0.0,1.25
2009,11,19,5.1958,24.02,68.3,1.87,0.0,1.76
2009,11,20,5.3369,23.78,63.88,0.39,0.0,1.91
2009,11,21,5.539,22.88,66.16,0.04,0.0,2.08
2009,11,22,5.771,23.51,61.88,5.29,0.0,1.59
2009,11,23,5.7278,22.89,64.67,3.1,0.0,1.58
2009,11,24,5.1722,24.59,65.89,3.99,0.0,1.63
2009,11,25,5.6868,24.81,67.72,0.83,0.0,2.18
2009,11,26,5.7036,24.61,67.45,3.67,0.0,1.94
2009,11,27,5.2315,24.71,66.28,4.04,0.0,1.69
2009,11,28,5.2087,25.14,68.06,0.54,0.0,1.67
2009,11,29,5.0971,23.96,63.55,28.0,0.0,2.11
2009,11,30,5.3114,24.08,64.14,13.91,0.0,1.93
2009,12,1,5.4792,24.34,64.23,12.83,0.0,1.71
2009,12,2,5.4362,23.36,58.97,32.79,0.0,2.11
2009,12,3,5.6777,23.44,56.62,12.81,0.0,1.44
2009,12,4,5.6446,23.79,57.93,0.82,0.0,1.95
2009,12,5,5.6345,24.18,57.14,1.1,0.0,1.7
2009,12,6,5.5951,24.16,60.58,3.21,0.0,1.71
2009,12,7,5.8157,23.88,56.4,3.85,0.0,2.08
2009,12,8,5.8001,24.73,54.05,5.7,0.0,1.88
2009,12,9,5.3287,24.01,56.35,18.14,0.0,2.0
2009,12,10,4.2113,25.11,54.14,64.04,0.0,1.45
2009,12,11,4.6298,25.77,53.17,46.8,0.0,1.15
2009,12,12,4.9714,26.21,59.93,38.99,0.23,1.21
2009,12,13,2.6981,26.24,74.48,98.0,0.36,2.23
2009,12,14,4.4801,27.2,70.02,65.98,0.18,1.31
2009,12,15,4.9922,27.91,66.73,28.9,0.21,1.35
2009,12,16,5.1926,27.71,62.43,54.29,0.33,2.01
2009,12,17,5.3071,24.8,64.06,25.93,0.1,1.64
2009,12,18,5.7734,25.36,54.97,0.63,0.0,1.69
2009,12,19,5.4622,26.81,49.47,15.88,0.0,1.79
2009,12,20,5.4756,27.52,46.51,5.65,0.02,1.19
2009,12,21,5.4283,27.61,55.88,2.46,0.17,1.31
2009,12,22,5.309,26.25,52.38,42.79,0.0,1.89
2009,12,23,5.8394,26.4,46.08,0.95,0.0,1.88
2009,12,24,5.4929,25.47,49.68,4.59,0.0,1.52
2009,12,25,5.0587,24.46,51.92,0.52,0.0,1.98
2009,12,26,5.5579,23.46,50.39,5.22,0.0,2.2
2009,12,27,5.6316,24.04,47.67,4.14,0.0,1.98
2009,12,28,5.4576,25.28,53.66,12.88,0.0,1.6
2009,12,29,5.4624,24.66,50.54,19.17,0.0,1.78
2009,12,30,5.5435,23.89,48.64,12.5,0.0,2.32
2009,12,31,5.2428,24.28,50.31,2.13,0.0,2.08
2010,1,1,4.9956,24.85,56.71,26.42,0.0,1.61
2010,1,2,5.1523,24.25,49.88,9.62,0.0,2.07
2010,1,3,5.7487,23.8,43.77,11.91,0.0,2.55
2010,1,4,5.8966,23.25,43.72,4.61,0.0,2.02
2010,1,5,5.7554,24.45,37.82,0.98,0.0,1.46
2010,1,6,5.6023,25.14,38.98,0.66,0.0,1.6
2010,1,7,5.2843,26.27,38.53,4.03,0.01,1.18
2010,1,8,5.5236,25.6,41.92,0.97,0.1,1.77
2010,1,9,5.5946,24.9,41.83,6.1,0.01,2.2
2010,1,10,5.569,25.7,48.56,18.2,0.0,1.33
2010,1,11,5.4346,26.02,41.48,26.56,0.59,1.58
2010,1,12,5.9002,25.0,40.48,0.84,0.01,2.58
2010,1,13,5.743,24.74,43.29,5.17,0.0,1.97
2010,1,14,5.4449,25.94,44.57,0.62,0.02,1.66
2010,1,15,5.5027,26.2,43.28,29.49,0.45,1.95
2010,1,16,6.0041,25.09,39.87,2.77,0.0,2.37
2010,1,17,6.233,24.93,34.35,0.61,0.0,2.21
2010,1,18,5.8094,24.26,38.54,0.92,0.0,3.04
2010,1,19,5.8061,23.39,37.48,0.64,0.0,3.62
2010,1,20,5.8042,23.13,33.77,0.56,0.0,3.34
2010,1,21,5.3333,24.28,39.36,1.03,0.0,2.55
2010,1,22,5.3678,24.99,43.45,0.6,0.0,2.39
2010,1,23,5.6472,26.04,39.79,2.28,0.0,2.5
2010,1,24,5.641,26.33,38.91,22.95,0.0,2.14
2010,1,25,5.2138,27.86,35.59,51.14,0.0,1.25
2010,1,26,5.4065,29.07,39.11,34.08,0.03,1.18
2010,1,27,5.5512,29.01,49.89,35.73,0.02,1.08
2010,1,28,4.7791,29.49,34.98,77.32,0.0,1.43
2010,1,29,5.2178,28.37,33.67,66.41,0.0,2.22
2010,1,30,5.9662,26.88,32.02,19.31,0.0,3.42
2010,1,31,6.2933,26.11,34.21,0.48,0.0,3.08
2010,2,1,6.3847,26.0,33.05,2.63,0.0,2.79
2010,2,2,6.2724,26.96,32.44,17.45,0.0,3.03
2010,2,3,5.3316,27.75,37.42,26.52,0.0,2.58
2010,2,4,6.0924,28.19,45.07,0.37,0.0,1.96
2010,2,5,5.6213,26.86,39.53,7.72,0.0,2.7
2010,2,6,5.6899,26.38,30.97,6.75,0.0,4.04
2010,2,7,5.8018,25.68,34.22,3.14,0.0,3.27
2010,2,8,6.107,25.67,31.63,0.16,0.0,2.34
2010,2,9,6.1078,28.45,25.57,10.37,0.0,1.23
2010,2,10,5.719,28.43,41.55,10.43,0.93,1.34
2010,2,11,5.4348,28.77,59.14,47.4,1.52,2.22
2010,2,12,5.2622,28.07,59.74,66.51,2.52,2.23
2010,2,13,4.831,28.32,65.63,68.52,1.84,1.39
2010,2,14,5.489,30.49,55.27,68.85,1.02,1.06
2010,2,15,5.4401,29.74,60.07,68.75,0.28,3.39
2010,2,16,5.7655,30.46,58.28,55.96,0.54,2.01
2010,2,17,6.197,31.49,54.01,33.64,0.4,2.2
2010,2,18,5.5858,31.71,54.73,61.28,0.4,2.86
2010,2,19,6.2666,30.93,59.99,22.04,0.5,2.69
2010,2,20,6.1838,31.43,58.85,40.46,1.83,2.2
2010,2,21,6.0031,30.07,64.34,64.39,1.64,2.09
2010,2,22,5.5973,30.33,62.78,82.75,1.18,2.06
2010,2,23,6.0259,30.7,61.33,42.74,1.7,1.98
2010,2,24,6.353,32.17,52.9,20.91,1.54,1.59
2010,2,25,6.337,30.58,56.94,17.48,0.05,2.04
2010,2,26,6.1202,31.53,55.34,56.16,0.06,3.2
2010,2,27,5.923,32.36,54.03,41.34,0.07,2.26
2010,2,28,5.7432,32.32,53.63,15.01,0.08,1.78
2010,3,1,5.9261,32.08,55.57,60.4,0.06,3.0
2010,3,2,5.8942,31.31,57.62,65.37,0.22,1.97
2010,3,3,6.1387,32.87,48.17,61.7,0.2,1.64
2010,3,4,5.8318,31.97,49.15,63.54,0.2,2.13
2010,3,5,5.9647,31.98,52.61,61.92,0.15,1.93
2010,3,6,5.7833,32.58,50.94,72.06,0.19,2.71
2010,3,7,5.8073,30.75,61.04,79.63,5.62,2.75
2010,3,8,6.175,30.09,65.21,64.54,5.8,3.08
2010,3,9,4.2598,29.2,70.92,93.34,8.56,2.67
2010,3,10,5.2582,30.56,61.76,89.63,4.53,2.11
2010,3,11,5.5882,28.49,73.02,74.27,8.96,1.89
2010,3,12,5.7454,29.17,70.03,85.76,1.43,2.15
2010,3,13,5.7943,29.5,65.27,61.72,1.14,2.26
2010,3,14,6.168,29.08,70.62,61.71,1.07,3.91
2010,3,15,5.5814,28.84,70.06,81.57,0.61,3.53
2010,3,16,4.6483,29.64,64.47,94.64,0.32,3.25
2010,3,17,5.0904,30.33,62.22,59.59,2.17,1.88
2010,3,18,6.5424,30.35,61.47,48.49,0.68,1.72
2010,3,19,5.1895,30.44,62.38,71.63,1.58,3.02
2010,3,20,3.0574,29.77,64.58,95.93,2.1,1.93
2010,3,21,3.4987,29.34,52.68,76.29,0.14,1.78
2010,3,22,3.6247,27.16,48.51,58.7,0.0,1.94
2010,3,23,3.6809,27.24,39.88,62.74,0.0,1.68
2010,3,24,4.5965,27.28,43.67,44.94,0.02,1.9
2010,3,25,4.3654,27.34,60.38,64.24,0.09,1.15
2010,3,26,5.2548,30.12,49.74,44.99,0.04,1.07
2010,3,27,5.8219,30.61,47.77,41.83,0.03,1.47
2010,3,28,4.895,29.49,62.38,90.61,0.37,1.79
2010,3,29,4.6769,30.81,55.36,77.89,0.33,1.37
2010,3,30,5.6242,30.83,47.59,65.73,0.28,1.46
2010,3,31,5.1989,31.15,56.96,90.4,0.33,1.74
2010,4,1,5.9263,31.98,54.47,75.73,1.43,2.03
2010,4,2,5.7482,31.85,56.57,85.15,1.45,1.99
2010,4,3,5.1674,31.55,58.35,92.27,1.87,2.47
2010,4,4,5.6155,30.02,66.15,84.38,1.0,2.45
2010,4,5,5.1895,31.62,58.1,90.04,1.52,2.22
2010,4,6,2.9856,30.78,61.28,99.21,0.51,2.72
2010,4,7,5.3443,31.72,54.94,86.99,0.77,2.26
2010,4,8,6.5179,30.29,62.28,49.21,0.59,2.57
2010,4,9,6.078,31.23,62.04,62.62,1.53,2.72
2010,4,10,5.3237,31.34,61.01,98.36,0.61,2.65
2010,4,11,5.7072,32.35,55.65,68.4,0.32,2.75
2010,4,12,6.2357,33.38,51.69,59.25,0.64,2.92
2010,4,13,6.2935,32.83,54.58,62.93,0.31,3.37
2010,4,14,4.7254,31.05,60.97,98.45,0.89,2.2
2010,4,15,6.0511,32.35,56.76,85.77,0.39,1.94
2010,4,16,6.0514,31.83,59.96,96.05,2.89,2.51
2010,4,17,3.7294,31.03,63.43,94.69,1.2,1.58
2010,4,18,7.0176,33.36,49.91,43.68,0.41,1.81
2010,4,19,6.7598,34.24,49.86,40.54,2.19,2.69
2010,4,20,5.9239,32.55,57.17,97.93,1.59,3.24
2010,4,21,5.6647,31.11,64.22,89.37,4.09,2.48
2010,4,22,6.5702,30.01,71.19,58.57,5.93,2.63
2010,4,23,5.1394,28.96,75.56,95.89,6.78,2.41
2010,4,24,5.3911,29.29,72.45,73.09,8.74,1.72
2010,4,25,6.0233,29.68,68.0,74.54,5.09,1.86
2010,4,26,5.2898,29.04,73.54,80.62,12.51,2.34
2010,4,27,1.9786,27.22,79.43,98.85,3.64,2.06
2010,4,28,5.7048,28.91,71.16,85.98,4.64,1.34
2010,4,29,6.7961,29.97,67.53,58.04,4.1,2.13
2010,4,30,5.9621,28.82,75.86,67.15,5.56,2.58
2010,5,1,5.995,29.25,73.53,76.58,2.31,2.38
2010,5,2,6.1495,26.95,85.88,86.75,5.28,2.44
2010,5,3,6.1092,28.66,74.37,77.06,3.48,1.91
2010,5,4,5.5692,28.51,74.51,84.23,3.42,1.98
2010,5,5,4.3392,28.02,78.22,88.94,3.78,2.44
2010,5,6,5.8603,28.52,74.3,70.11,2.16,2.52
2010,5,7,3.3984,28.06,77.19,97.68,4.65,2.0
2010,5,8,6.7406,29.56,70.81,60.52,2.46,1.21
2010,5,9,6.2222,29.99,68.67,84.53,2.85,2.04
2010,5,10,6.4637,29.73,71.2,59.29,1.69,2.62
2010,5,11,6.1409,29.79,72.33,67.82,1.11,2.23
2010,5,12,4.495,29.46,73.83,85.97,1.2,1.65
2010,5,13,6.4826,28.47,77.21,68.9,0.57,2.24
2010,5,14,5.1492,29.64,66.28,94.5,0.5,3.15
2010,5,15,5.8944,30.53,62.57,86.81,0.84,2.38
2010,5,16,6.5546,30.86,63.97,65.3,1.47,2.49
2010,5,17,6.5717,30.82,65.96,67.14,1.07,2.12
2010,5,18,6.0533,30.76,64.47,83.59,0.65,2.82
2010,5,19,6.0943,30.95,65.05,70.7,2.68,2.45
2010,5,20,4.459,29.99,68.24,95.5,2.62,2.1
2010,5,21,3.2707,29.32,70.01,99.8,4.53,1.83
2010,5,22,5.6846,29.95,66.46,71.74,1.65,1.7
2010,5,23,5.443,30.7,64.02,72.1,2.01,1.99
2010,5,24,4.5931,29.93,69.21,96.63,1.89,1.9
2010,5,25,6.2914,30.74,66.48,67.8,2.47,1.98
2010,5,26,4.5504,29.9,71.54,98.58,2.62,2.71
2010,5,27,6.0989,30.1,67.52,63.36,1.06,3.0
2010,5,28,6.054,29.85,68.54,66.03,1.88,2.5
2010,5,29,4.7842,27.99,79.62,87.8,3.12,1.57
2010,5,30,5.3986,28.25,76.93,98.91,2.72,1.4
2010,5,31,5.2526,28.14,72.16,89.67,7.38,2.9
2010,6,1,2.7362,27.01,76.21,93.85,2.07,2.04
2010,6,2,5.3148,27.91,76.14,58.67,5.97,1.44
2010,6,3,6.1267,28.45,73.2,65.16,3.66,1.63
2010,6,4,3.8018,26.04,86.62,99.73,15.55,1.36
2010,6,5,6.0161,26.94,81.27,67.48,8.18,0.97
2010,6,6,5.9654,27.71,79.81,63.41,7.95,0.95
2010,6,7,5.939,27.89,80.87,43.42,6.24,1.83
2010,6,8,6.1805,27.08,82.98,15.22,5.79,2.29
2010,6,9,5.8862,27.24,82.26,61.91,7.36,2.25
2010,6,10,4.7702,26.09,86.56,88.46,6.3,1.81
2010,6,11,5.7715,27.32,75.53,68.95,2.53,0.68
2010,6,12,5.5625,28.66,73.06,79.54,1.78,1.11
2010,6,13,5.035,27.71,81.92,97.14,2.11,2.19
2010,6,14,5.8135,28.2,78.98,64.25,2.12,1.69
2010,6,15,5.4454,26.87,84.7,64.27,8.36,1.75
2010,6,16,6.2278,26.93,80.95,51.36,10.24,2.26
2010,6,17,4.6949,26.98,80.65,97.32,10.71,2.07
2010,6,18,6.413,27.27,80.37,34.31,11.0,1.52
2010,6,19,6.3019,27.42,81.94,46.0,9.96,1.64
2010,6,20,3.6252,27.73,81.42,74.0,4.03,1.76
2010,6,21,5.1415,27.66,80.14,83.3,4.55,1.3
2010,6,22,5.4017,28.03,76.62,58.27,2.55,0.77
2010,6,23,5.9455,27.77,81.15,48.88,3.0,1.33
2010,6,24,4.8293,26.97,84.99,85.02,4.87,2.79
2010,6,25,5.0724,27.06,80.01,65.37,3.59,3.25
2010,6,26,2.8476,25.49,85.22,99.43,2.62,2.81
2010,6,27,5.1626,26.27,82.05,79.42,3.52,1.52
2010,6,28,5.8049,27.14,78.86,59.39,2.98,1.1
2010,6,29,5.7403,28.51,76.68,31.95,3.02,1.22
2010,6,30,2.6926,28.01,80.08,63.8,2.55,1.72
2010,7,1,2.7394,27.03,82.82,88.57,6.0,2.01
2010,7,2,5.5394,25.91,81.54,81.93,0.97,1.74
2010,7,3,6.0442,26.89,74.93,48.8,1.22,1.04
2010,7,4,5.9263,27.11,77.03,55.42,1.25,1.4
2010,7,5,4.8427,26.63,80.68,91.01,3.07,1.99
2010,7,6,4.4093,26.24,80.54,68.9,2.87,2.54
2010,7,7,4.8986,26.37,82.42,66.16,14.1,2.39
2010,7,8,2.226,27.0,76.85,73.99,4.43,0.87
2010,7,9,5.4624,26.65,80.01,45.23,5.63,1.39
2010,7,10,4.0399,24.89,90.16,97.97,14.35,2.01
2010,7,11,2.028,24.13,88.25,99.59,9.67,2.62
2010,7,12,5.0558,26.14,80.06,72.13,4.05,1.11
2010,7,13,5.9141,27.26,75.76,53.34,6.68,0.9
2010,7,14,5.7142,25.72,88.0,50.7,9.66,1.81
2010,7,15,4.4923,25.84,87.43,81.07,13.08,2.51
2010,7,16,3.1291,25.63,87.71,98.82,27.27,2.88
2010,7,17,4.2451,25.33,85.33,98.28,16.91,2.63
2010,7,18,5.2344,25.77,84.85,80.42,9.89,1.38
2010,7,19,5.5178,26.27,84.6,82.49,8.42,1.45
2010,7,20,3.6194,25.2,89.38,90.97,3.66,2.81
2010,7,21,3.5462,24.51,89.16,98.88,8.57,2.55
2010,7,22,4.9344,25.2,85.68,67.54,12.91,2.7
2010,7,23,2.3808,25.09,88.21,99.52,25.97,2.76
2010,7,24,4.206,24.19,86.43,92.56,3.48,2.39
2010,7,25,5.88,25.23,83.16,56.13,0.04,2.32
2010,7,26,6.4356,26.16,82.71,42.94,1.63,2.2
2010,7,27,2.5339,25.37,87.95,96.54,2.08,2.66
2010,7,28,4.2422,25.66,83.73,73.04,2.26,2.35
2010,7,29,5.2572,26.04,83.98,37.12,1.56,1.71
2010,7,30,2.3808,25.04,87.29,97.92,1.49,1.87
2010,7,31,4.2158,25.94,81.87,73.37,1.58,1.86
2010,8,1,5.6494,26.52,81.96,51.08,1.83,1.5
2010,8,2,5.3892,26.46,83.23,72.78,1.87,1.09
2010,8,3,4.9649,27.06,78.86,66.86,1.39,1.23
2010,8,4,3.569,25.17,85.09,84.03,4.18,2.65
2010,8,5,6.1039,26.64,80.23,45.49,3.29,1.76
2010,8,6,5.7646,26.42,82.32,74.09,4.85,1.65
2010,8,7,4.8118,26.13,86.6,86.1,7.99,1.05
2010,8,8,3.0103,24.91,91.38,97.05,12.73,2.15
2010,8,9,2.4794,24.5,90.36,99.08,24.75,1.99
2010,8,10,4.5072,25.47,86.29,95.7,6.16,1.57
2010,8,11,3.5148,25.8,86.88,97.09,16.1,2.82
2010,8,12,4.0075,25.64,88.03,98.82,14.41,2.84
2010,8,13,4.2456,24.68,90.03,98.18,14.79,2.82
2010,8,14,1.8694,24.12,92.14,98.8,12.6,2.48
2010,8,15,5.1324,26.26,82.77,62.35,3.07,1.29
2010,8,16,5.8481,27.37,78.53,46.21,3.94,0.61
2010,8,17,4.2358,25.44,90.41,94.57,11.35,1.44
2010,8,18,4.153,24.96,86.07,92.87,4.02,1.69
2010,8,19,6.0014,25.94,84.0,51.19,9.32,1.55
2010,8,20,4.6361,24.95,91.44,91.02,15.02,1.66
2010,8,21,4.8235,25.71,86.99,79.54,5.99,1.96
2010,8,22,4.8127,25.56,85.49,65.17,5.09,2.76
2010,8,23,4.169,25.43,88.11,85.79,6.53,1.94
2010,8,24,5.3167,25.26,89.32,61.32,2.65,1.33
2010,8,25,5.4694,26.44,81.25,87.81,1.72,1.09
2010,8,26,3.6626,26.09,85.02,64.88,1.75,1.33
2010,8,27,5.5754,26.56,83.14,48.57,2.13,1.83
2010,8,28,3.8306,26.35,86.2,94.54,3.33,1.49
2010,8,29,4.4287,26.66,84.08,78.86,5.25,1.03
2010,8,30,4.5439,26.53,86.39,75.68,11.26,1.57
2010,8,31,5.2061,25.29,90.1,91.59,19.04,1.79
2010,9,1,3.9161,25.55,86.6,86.79,5.25,2.29
2010,9,2,4.0874,25.39,86.46,73.51,5.79,1.86
2010,9,3,1.409,26.34,85.7,98.81,11.08,0.9
2010,9,4,3.6106,24.86,92.83,94.29,6.32,1.26
2010,9,5,2.0054,24.94,89.38,95.33,9.5,2.22
2010,9,6,4.044,24.39,92.21,68.36,8.73,2.22
2010,9,7,5.0364,25.23,87.71,73.56,4.74,1.54
2010,9,8,3.4637,24.26,93.56,99.12,15.07,1.49
2010,9,9,4.6954,24.48,88.46,91.1,4.95,1.67
2010,9,10,3.5218,25.32,87.36,96.72,8.17,1.35
2010,9,11,3.5309,26.01,82.15,83.23,14.35,0.81
2010,9,12,4.9102,26.06,82.85,92.43,12.11,0.77
2010,9,13,5.0081,26.19,83.85,81.78,7.42,1.14
2010,9,14,4.4938,25.46,89.22,88.48,15.71,1.29
2010,9,15,3.0446,25.22,85.57,95.65,21.56,1.56
2010,9,16,6.3533,26.55,79.25,46.39,5.77,0.77
2010,9,17,1.7366,26.23,84.97,87.41,10.45,0.95
2010,9,18,2.9222,25.2,91.81,92.51,26.57,1.59
2010,9,19,5.2334,25.61,88.28,52.59,16.95,1.78
2010,9,20,2.0803,25.07,88.75,90.75,12.27,1.26
